Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-6.92,-0.55,0.77,-1.33,-2.54,22.34,0.94
-6.74,-0.55,0.8,-1.35,-2.93,22.24,0.95
-6.62,-0.56,0.84,-1.41,-7.88,22.6,0.93
-6.67,-0.54,0.78,-1.34,-2.7,22.03,0.94
-6.65,-0.55,0.79,-1.35,-2.66,22.06,0.94
-6.77,-0.56,0.78,-1.35,-2.78,22.23,0.94
-6.71,-0.55,0.84,-1.39,-7.9,22.72,0.94
-6.85,-0.58,0.81,-1.38,-7.09,22.77,0.93
-6.7,-0.55,0.79,-1.35,-2.8,22.13,0.94
-6.68,-0.55,0.78,-1.35,-2.69,22.09,0.94
-6.67,-0.55,0.79,-1.36,-2.67,22.08,0.94
-6.76,-0.58,0.83,-1.42,-6.96,22.73,0.93
-6.75,-0.57,0.82,-1.37,-7.83,22.71,0.94
-6.7,-0.55,0.78,-1.35,-2.72,22.1,0.94
-6.72,-0.55,0.79,-1.35,-2.73,22.15,0.94
-6.78,-0.55,0.77,-1.34,-2.62,22.18,0.94
-6.56,-0.55,0.85,-1.39,-9.37,22.63,0.94
-6.8,-0.59,0.8,-1.42,-5.79,22.6,0.92
-6.83,-0.55,0.76,-1.33,-2.43,22.19,0.94
-6.66,-0.55,0.79,-1.35,-2.76,22.07,0.94
-6.74,-0.55,0.78,-1.36,-2.73,22.18,0.94
-6.67,-0.55,0.78,-1.35,-2.75,22.08,0.94
-6.75,-0.57,0.83,-1.4,-7.03,22.68,0.93
-6.53,-0.54,0.88,-1.42,-9.72,22.72,0.94
-6.58,-0.54,0.85,-1.41,-8.25,22.61,0.94
-6.65,-0.55,0.78,-1.34,-2.77,22.04,0.94
-6.79,-0.56,0.84,-1.4,-7.45,22.82,0.94
-6.63,-0.56,0.81,-1.37,-7.22,22.45,0.93
-6.67,-0.55,0.79,-1.35,-2.85,22.1,0.94
-6.68,-0.55,0.79,-1.35,-2.7,22.09,0.94
-6.67,-0.55,0.79,-1.37,-2.79,22.14,0.94
-6.63,-0.54,0.78,-1.34,-2.81,22.01,0.94
-6.8,-0.55,0.84,-1.39,-7.37,22.78,0.94
-6.71,-0.56,0.83,-1.41,-7.29,22.68,0.93
-6.68,-0.56,0.84,-1.39,-7.92,22.67,0.94
-6.67,-0.55,0.84,-1.38,-8.02,22.64,0.94
-6.84,-0.55,0.77,-1.33,-2.48,22.21,0.94
-6.85,-0.56,0.81,-1.36,-2.99,22.45,0.95
-6.67,-0.55,0.76,-1.33,-2.65,21.99,0.94
-6.68,-0.56,0.83,-1.4,-7.61,22.63,0.93
-6.77,-0.55,0.79,-1.36,-2.73,22.25,0.94
-6.6,-0.57,0.85,-1.42,-7.85,22.63,0.93
-6.65,-0.59,0.86,-1.48,-7.07,22.75,0.92
-6.69,-0.54,0.79,-1.35,-2.76,22.11,0.94
-6.95,-0.56,0.85,-1.4,-7.72,23.09,0.95
-6.68,-0.54,0.77,-1.33,-2.79,22.05,0.94
-6.65,-0.54,0.83,-1.36,-8.04,22.56,0.95
-6.72,-0.55,0.78,-1.34,-2.77,22.13,0.94
-6.67,-0.55,0.77,-1.34,-2.67,22.03,0.94
-6.71,-0.55,0.81,-1.37,-2.99,22.25,0.95
-6.75,-0.58,0.82,-1.41,-6.98,22.7,0.93
-6.7,-0.56,0.79,-1.36,-6.93,22.46,0.93
-6.7,-0.55,0.84,-1.39,-7.92,22.71,0.94
-6.74,-0.54,0.78,-1.33,-2.78,22.12,0.94
-6.7,-0.55,0.79,-1.37,-2.69,22.16,0.94
-6.68,-0.54,0.79,-1.36,-2.68,22.1,0.94
-6.58,-0.54,0.77,-1.35,-2.64,21.91,0.94
-6.73,-0.58,0.82,-1.41,-6.82,22.65,0.92
-6.74,-0.55,0.83,-1.38,-7.73,22.72,0.94
-6.73,-0.55,0.76,-1.32,-2.74,22.05,0.94
-6.72,-0.55,0.78,-1.33,-2.73,22.1,0.94
-6.75,-0.55,0.77,-1.32,-2.73,22.11,0.94
-6.73,-0.55,0.79,-1.35,-2.78,22.18,0.94
-6.79,-0.55,0.84,-1.4,-7.61,22.81,0.94
-6.68,-0.55,0.83,-1.37,-7.7,22.61,0.94
-6.71,-0.56,0.84,-1.4,-7.99,22.74,0.94
-6.75,-0.55,0.78,-1.34,-2.71,22.15,0.94
-6.74,-0.57,0.8,-1.37,-7.09,22.57,0.93
-6.83,-0.56,0.78,-1.35,-2.43,22.26,0.94
-6.72,-0.55,0.78,-1.34,-2.63,22.1,0.93
-6.77,-0.55,0.79,-1.37,-2.64,22.26,0.94
-6.78,-0.55,0.78,-1.35,-2.57,22.2,0.94
-6.7,-0.55,0.79,-1.35,-2.75,22.13,0.94
-6.72,-0.55,0.79,-1.35,-2.69,22.13,0.94
-6.76,-0.56,0.78,-1.36,-2.63,22.21,0.94
-6.76,-0.55,0.83,-1.38,-7.63,22.72,0.94
-6.73,-0.55,0.79,-1.35,-2.79,22.19,0.94
-6.89,-0.55,0.85,-1.4,-7.46,22.94,0.95
-6.79,-0.57,0.78,-1.33,-7.15,22.54,0.94
-6.63,-0.56,0.81,-1.38,-7.31,22.47,0.93
-6.7,-0.55,0.78,-1.35,-2.72,22.11,0.94
-6.63,-0.54,0.86,-1.41,-7.77,22.64,0.94
-6.69,-0.55,0.79,-1.35,-2.74,22.11,0.94
-6.62,-0.56,0.83,-1.39,-7.37,22.52,0.93
-6.77,-0.56,0.8,-1.38,-2.7,22.3,0.94
-6.72,-0.57,0.83,-1.41,-7.21,22.69,0.93
-6.88,-0.6,0.89,-1.53,-6.18,23.14,0.92
-6.58,-0.56,0.85,-1.4,-9.15,22.67,0.94
-6.69,-0.56,0.8,-1.37,-2.74,22.18,0.94
-6.73,-0.55,0.79,-1.37,-2.6,22.19,0.94
-6.72,-0.54,0.79,-1.35,-2.67,22.14,0.94
-6.7,-0.55,0.84,-1.39,-8.18,22.69,0.94
-6.8,-0.56,0.79,-1.36,-6.81,22.58,0.93
-6.8,-0.56,0.8,-1.36,-7.42,22.68,0.94
-6.75,-0.55,0.83,-1.38,-7.77,22.73,0.94
-6.65,-0.56,0.8,-1.36,-2.85,22.1,0.94
-6.64,-0.54,0.78,-1.34,-2.79,22.01,0.94
-6.71,-0.55,0.78,-1.34,-2.71,22.11,0.94
-6.72,-0.55,0.81,-1.36,-2.87,22.21,0.94
-6.83,-0.57,0.8,-1.36,-2.81,22.36,0.95
-6.73,-0.55,0.79,-1.35,-2.72,22.17,0.94
-6.67,-0.57,0.86,-1.45,-7.42,22.74,0.93
-6.67,-0.55,0.78,-1.34,-2.7,22.05,0.94
-6.78,-0.55,0.8,-1.36,-2.87,22.3,0.95
-6.71,-0.55,0.79,-1.35,-2.8,22.16,0.94
-6.8,-0.56,0.83,-1.39,-6.07,22.69,0.94
-6.66,-0.55,0.78,-1.34,-2.72,22.03,0.94
-6.7,-0.56,0.77,-1.34,-2.66,22.07,0.94
-6.79,-0.56,0.83,-1.39,-7.22,22.76,0.94
-6.74,-0.55,0.76,-1.32,-2.58,22.07,0.94
-6.76,-0.55,0.79,-1.36,-2.72,22.22,0.94
-6.69,-0.56,0.77,-1.35,-2.54,22.06,0.94
-6.69,-0.55,0.78,-1.35,-2.66,22.08,0.94
-6.81,-0.55,0.76,-1.32,-2.55,22.16,0.94
-6.78,-0.55,0.77,-1.35,-2.47,22.19,0.94
-6.72,-0.56,0.78,-1.36,-2.52,22.14,0.94
-6.64,-0.55,0.81,-1.4,-2.61,22.15,0.94
-6.66,-0.55,0.8,-1.36,-2.69,22.1,0.94
-6.84,-0.55,0.79,-1.36,-2.57,22.33,0.94
-6.66,-0.55,0.79,-1.35,-2.77,22.07,0.94
-6.66,-0.57,0.83,-1.41,-7.3,22.62,0.93
-6.66,-0.56,0.79,-1.36,-2.75,22.1,0.94
-6.7,-0.55,0.79,-1.35,-2.67,22.11,0.94
-6.77,-0.55,0.84,-1.4,-7.49,22.77,0.94
-6.69,-0.55,0.79,-1.36,-2.87,22.15,0.94
-6.69,-0.55,0.79,-1.35,-2.82,22.13,0.94
-6.71,-0.55,0.78,-1.35,-2.73,22.12,0.94
-6.79,-0.55,0.83,-1.38,-7.51,22.74,0.94
-6.7,-0.55,0.83,-1.38,-7.57,22.62,0.94
-6.78,-0.54,0.79,-1.36,-2.53,22.22,0.94
-6.69,-0.55,0.79,-1.35,-2.86,22.12,0.94
-6.71,-0.58,0.82,-1.39,-7.21,22.62,0.93
-6.71,-0.55,0.78,-1.35,-2.71,22.12,0.94
-6.77,-0.56,0.78,-1.36,-2.62,22.21,0.94
-6.7,-0.57,0.82,-1.39,-6.83,22.57,0.93
-6.86,-0.55,0.81,-1.35,-3.11,22.43,0.95
-6.82,-0.56,0.81,-1.36,-7.48,22.71,0.94
-6.7,-0.55,0.79,-1.36,-2.79,22.15,0.94
-6.7,-0.54,0.77,-1.33,-2.6,22.02,0.94
-6.69,-0.55,0.8,-1.36,-2.74,22.14,0.94
-6.67,-0.55,0.78,-1.34,-2.75,22.06,0.94
-6.7,-0.55,0.79,-1.36,-2.78,22.15,0.94
-6.7,-0.56,0.8,-1.37,-2.81,22.2,0.94
-6.77,-0.56,0.77,-1.33,-2.55,22.14,0.94
-6.76,-0.55,0.77,-1.34,-2.5,22.14,0.94
-6.74,-0.57,0.79,-1.36,-2.69,22.2,0.94
-6.71,-0.55,0.79,-1.36,-2.67,22.15,0.94
-6.68,-0.55,0.79,-1.36,-2.73,22.11,0.94
-6.7,-0.55,0.78,-1.35,-2.7,22.1,0.94
-6.69,-0.56,0.82,-1.39,-7.56,22.61,0.93
-6.62,-0.55,0.83,-1.38,-7.76,22.53,0.94
-6.67,-0.55,0.79,-1.36,-2.67,22.09,0.94
-6.72,-0.55,0.85,-1.4,-7.81,22.76,0.94
-6.72,-0.55,0.78,-1.34,-2.84,22.14,0.94
-6.72,-0.55,0.77,-1.33,-2.68,22.07,0.94
-6.73,-0.55,0.79,-1.35,-2.87,22.21,0.94
-6.65,-0.54,0.79,-1.35,-2.73,22.05,0.94
-6.72,-0.55,0.78,-1.34,-2.71,22.09,0.94
-6.72,-0.55,0.77,-1.34,-2.61,22.09,0.94
-6.66,-0.55,0.78,-1.35,-2.65,22.05,0.94
-6.69,-0.55,0.84,-1.38,-7.89,22.65,0.95
-6.66,-0.55,0.84,-1.39,-7.77,22.63,0.94
-6.77,-0.55,0.86,-1.42,-7.47,22.85,0.94
-6.69,-0.55,0.78,-1.35,-2.73,22.1,0.94
-6.71,-0.55,0.79,-1.35,-2.71,22.13,0.94
-6.77,-0.55,0.8,-1.34,-7.22,22.56,0.94
-6.75,-0.56,0.78,-1.34,-2.73,22.16,0.94
-6.83,-0.55,0.78,-1.35,-2.55,22.27,0.94
-6.72,-0.55,0.77,-1.33,-2.77,22.08,0.94
-6.66,-0.54,0.79,-1.35,-2.64,22.04,0.94
-6.71,-0.56,0.8,-1.37,-2.87,22.22,0.94
-6.67,-0.55,0.79,-1.36,-2.65,22.1,0.94
-6.66,-0.54,0.83,-1.36,-7.86,22.54,0.95
-6.69,-0.55,0.83,-1.36,-8.41,22.63,0.95
-6.74,-0.55,0.79,-1.36,-2.67,22.19,0.94
-6.71,-0.55,0.79,-1.35,-2.77,22.14,0.94
-6.72,-0.55,0.78,-1.35,-2.64,22.13,0.94
-6.71,-0.55,0.78,-1.34,-2.68,22.1,0.94
-6.56,-0.55,0.92,-1.44,-10.58,22.95,0.95
-6.62,-0.54,0.79,-1.35,-2.73,22.01,0.94
-6.54,-0.54,0.79,-1.35,-2.84,21.9,0.94
-6.69,-0.55,0.79,-1.37,-2.73,22.16,0.94
-6.66,-0.55,0.83,-1.38,-7.57,22.57,0.94
-6.81,-0.56,0.87,-1.41,-8.14,22.99,0.95
-6.7,-0.55,0.77,-1.33,-2.64,22.05,0.94
-6.77,-0.55,0.78,-1.35,-2.74,22.22,0.94
-6.77,-0.56,0.79,-1.36,-2.78,22.27,0.94
-6.8,-0.57,0.83,-1.41,-7,22.76,0.93
-6.68,-0.56,0.79,-1.35,-2.77,22.12,0.94
-6.68,-0.55,0.84,-1.39,-8.12,22.67,0.93
-6.7,-0.54,0.85,-1.4,-8.07,22.73,0.94
-6.69,-0.55,0.79,-1.35,-2.68,22.11,0.94
-6.82,-0.56,0.78,-1.35,-2.6,22.28,0.94
-6.84,-0.56,0.84,-1.39,-7.1,22.83,0.94
-6.81,-0.56,0.76,-1.33,-2.57,22.18,0.94
-6.7,-0.55,0.79,-1.36,-2.67,22.13,0.94
-6.72,-0.56,0.82,-1.38,-7.07,22.59,0.93
-6.75,-0.58,0.85,-1.43,-7.42,22.82,0.93
-6.75,-0.59,0.83,-1.45,-6.56,22.74,0.92
-6.77,-0.55,0.81,-1.36,-2.96,22.31,0.94
-6.75,-0.55,0.78,-1.34,-2.71,22.14,0.94
-6.66,-0.54,0.79,-1.34,-2.8,22.07,0.94
-6.64,-0.55,0.78,-1.35,-2.69,22.02,0.94
-6.75,-0.56,0.8,-1.38,-2.62,22.27,0.94
-6.75,-0.57,0.85,-1.41,-7.86,22.82,0.94
-6.59,-0.56,0.82,-1.39,-7.82,22.51,0.93
-6.67,-0.54,0.77,-1.33,-2.48,21.96,0.94
-6.72,-0.56,0.8,-1.37,-6.6,22.5,0.94
-6.7,-0.56,0.82,-1.38,-7.35,22.6,0.93
-6.59,-0.57,0.86,-1.46,-7.93,22.7,0.93
-6.78,-0.55,0.74,-1.3,-2.41,22.02,0.94
-7.01,-0.6,0.88,-1.5,-6.27,23.25,0.93
-6.74,-0.55,0.79,-1.36,-2.76,22.21,0.94
-6.76,-0.55,0.85,-1.41,-7.62,22.8,0.94
-6.73,-0.55,0.77,-1.33,-2.7,22.09,0.94
-6.69,-0.55,0.79,-1.36,-2.67,22.11,0.94
-6.7,-0.55,0.77,-1.34,-2.72,22.08,0.94
-6.67,-0.55,0.79,-1.35,-2.78,22.09,0.94
-6.77,-0.55,0.76,-1.33,-2.56,22.11,0.94
-6.66,-0.56,0.82,-1.38,-7.38,22.55,0.93
-6.75,-0.55,0.79,-1.35,-2.75,22.19,0.94
-6.73,-0.55,0.83,-1.37,-7.94,22.69,0.94
-6.7,-0.56,0.83,-1.39,-7.25,22.61,0.93
-6.72,-0.55,0.79,-1.35,-2.96,22.19,0.95
-6.8,-0.55,0.79,-1.35,-2.81,22.29,0.94
-6.74,-0.56,0.84,-1.4,-7.78,22.77,0.94
-6.69,-0.55,0.81,-1.36,-2.98,22.2,0.94
-6.68,-0.55,0.79,-1.36,-2.72,22.12,0.94
-6.71,-0.54,0.79,-1.35,-2.72,22.13,0.94
-6.69,-0.55,0.78,-1.34,-2.72,22.07,0.94
-6.66,-0.55,0.82,-1.37,-7.51,22.55,0.94
-6.7,-0.55,0.78,-1.34,-2.71,22.1,0.94
-6.6,-0.54,0.77,-1.34,-2.64,21.91,0.93
-6.68,-0.57,0.83,-1.41,-6.93,22.6,0.93
-6.71,-0.55,0.82,-1.37,-7.48,22.6,0.94
-6.69,-0.54,0.77,-1.33,-2.76,22.03,0.94
-6.6,-0.55,0.83,-1.38,-8.15,22.55,0.94
-6.69,-0.55,0.78,-1.35,-2.63,22.07,0.94
-6.7,-0.54,0.79,-1.36,-2.68,22.13,0.94
-6.7,-0.55,0.84,-1.41,-7.91,22.75,0.94
-6.78,-0.59,0.81,-1.4,-6.82,22.7,0.93
-6.77,-0.56,0.78,-1.36,-2.6,22.22,0.94
-6.73,-0.55,0.8,-1.36,-2.72,22.18,0.94
-6.71,-0.57,0.81,-1.37,-7.28,22.58,0.93
-6.77,-0.58,0.82,-1.42,-6.65,22.71,0.93
-6.71,-0.55,0.75,-1.31,-2.5,21.97,0.94
-6.67,-0.55,0.79,-1.35,-2.77,22.09,0.94
-6.79,-0.57,0.85,-1.41,-7.71,22.86,0.94
-6.76,-0.55,0.79,-1.36,-2.58,22.21,0.94
-6.68,-0.56,0.83,-1.4,-7.33,22.61,0.93
-6.69,-0.55,0.78,-1.36,-2.53,22.09,0.94
-6.89,-0.56,0.81,-1.36,-2.79,22.46,0.95
-6.77,-0.57,0.81,-1.4,-2.73,22.36,0.94
-6.66,-0.55,0.79,-1.36,-2.7,22.07,0.94
-6.76,-0.57,0.84,-1.4,-7.39,22.76,0.94
-6.74,-0.55,0.77,-1.34,-2.72,22.12,0.94
-6.7,-0.56,0.83,-1.39,-7.39,22.65,0.95
-6.73,-0.56,0.79,-1.36,-2.62,22.15,0.94
-6.76,-0.56,0.79,-1.36,-2.64,22.21,0.94
-6.69,-0.55,0.78,-1.34,-2.83,22.09,0.94
-6.71,-0.55,0.78,-1.34,-2.68,22.07,0.94
-6.59,-0.55,0.79,-1.36,-2.74,21.99,0.94
-6.75,-0.55,0.79,-1.35,-2.75,22.2,0.94
-6.68,-0.56,0.82,-1.39,-7.52,22.59,0.93
-6.7,-0.55,0.79,-1.36,-2.73,22.14,0.94
-6.67,-0.55,0.78,-1.34,-2.65,22.03,0.94
-6.68,-0.55,0.82,-1.38,-3.06,22.24,0.94
-6.8,-0.55,0.77,-1.34,-2.53,22.19,0.94
-6.82,-0.55,0.77,-1.33,-2.53,22.19,0.94
-6.69,-0.55,0.78,-1.34,-2.64,22.05,0.94
-6.69,-0.55,0.77,-1.34,-2.69,22.07,0.94
-6.62,-0.57,0.84,-1.41,-7.37,22.57,0.93
-6.77,-0.55,0.79,-1.36,-2.64,22.24,0.94
-6.61,-0.56,0.82,-1.38,-7.61,22.49,0.93
-6.7,-0.55,0.79,-1.35,-2.74,22.13,0.94
-6.69,-0.55,0.83,-1.38,-8.16,22.67,0.94
-6.72,-0.55,0.78,-1.35,-2.71,22.15,0.94
-6.73,-0.55,0.83,-1.38,-7.69,22.68,0.94
-6.67,-0.55,0.81,-1.37,-2.78,22.15,0.94
-6.78,-0.55,0.83,-1.38,-7.75,22.77,0.94
-6.68,-0.57,0.83,-1.4,-7.44,22.62,0.93
-6.65,-0.55,0.79,-1.37,-2.74,22.09,0.94
-6.65,-0.54,0.78,-1.33,-2.74,22,0.94
-6.68,-0.56,0.83,-1.38,-7.93,22.64,0.94
-6.72,-0.55,0.78,-1.35,-2.69,22.13,0.94
-6.62,-0.56,0.84,-1.4,-8.24,22.61,0.93
-6.67,-0.54,0.83,-1.37,-7.64,22.57,0.94
-6.7,-0.55,0.78,-1.33,-2.7,22.06,0.94
-6.63,-0.57,0.84,-1.41,-7.7,22.63,0.93
-6.82,-0.56,0.86,-1.42,-7.63,22.95,0.94
-6.82,-0.57,0.82,-1.38,-7.29,22.77,0.94
-6.68,-0.56,0.81,-1.38,-7.07,22.51,0.93
-6.65,-0.55,0.76,-1.33,-2.67,21.97,0.94
-6.78,-0.55,0.78,-1.34,-2.72,22.19,0.94
-6.72,-0.57,0.85,-1.44,-7.35,22.79,0.93
-6.63,-0.55,0.83,-1.38,-7.93,22.57,0.94
-6.7,-0.55,0.78,-1.35,-2.7,22.11,0.94
-6.77,-0.55,0.78,-1.35,-2.63,22.21,0.94
-6.64,-0.56,0.85,-1.4,-8.11,22.66,0.94
-6.72,-0.56,0.81,-1.38,-6.9,22.56,0.93
-6.71,-0.55,0.79,-1.35,-2.79,22.15,0.94
-6.66,-0.56,0.83,-1.39,-7.47,22.57,0.93
-6.77,-0.56,0.79,-1.38,-2.59,22.27,0.94
-6.77,-0.55,0.78,-1.34,-2.67,22.17,0.94
-6.69,-0.56,0.81,-1.38,-7.02,22.53,0.93
-6.77,-0.56,0.79,-1.36,-6.82,22.55,0.93
-6.74,-0.56,0.78,-1.34,-2.83,22.16,0.94
-6.82,-0.58,0.8,-1.39,-6.21,22.63,0.93
-6.74,-0.55,0.78,-1.34,-2.82,22.16,0.94
-6.68,-0.55,0.83,-1.38,-8.21,22.65,0.94
-6.75,-0.55,0.79,-1.36,-2.71,22.21,0.94
-6.69,-0.55,0.78,-1.33,-2.79,22.07,0.94
-6.7,-0.55,0.78,-1.34,-2.61,22.08,0.94
-6.67,-0.55,0.84,-1.39,-7.95,22.65,0.94
-6.74,-0.55,0.82,-1.38,-7.51,22.68,0.94
-6.79,-0.56,0.78,-1.35,-2.59,22.24,0.94
-6.66,-0.54,0.79,-1.35,-2.71,22.07,0.94
-6.7,-0.55,0.78,-1.36,-2.62,22.12,0.94
-6.79,-0.57,0.85,-1.41,-7.65,22.85,0.94
-6.66,-0.56,0.79,-1.34,-7.22,22.38,0.94
-6.66,-0.54,0.79,-1.35,-2.82,22.09,0.94
-6.76,-0.55,0.81,-1.38,-2.75,22.3,0.94
-6.81,-0.55,0.81,-1.35,-7.07,22.63,0.94
-6.62,-0.56,0.82,-1.38,-7.59,22.49,0.93
-6.77,-0.56,0.85,-1.4,-7.78,22.82,0.94
-6.74,-0.54,0.78,-1.35,-2.68,22.13,0.94
-6.66,-0.55,0.79,-1.36,-2.72,22.09,0.94
-6.82,-0.56,0.84,-1.4,-7.82,22.89,0.94
-6.7,-0.55,0.78,-1.34,-2.77,22.12,0.94
-6.75,-0.59,0.83,-1.43,-6.98,22.74,0.93
-6.69,-0.55,0.77,-1.34,-2.61,22.04,0.94
-6.62,-0.55,0.79,-1.36,-2.72,22.03,0.94
-6.72,-0.57,0.85,-1.42,-7.61,22.75,0.93
-6.64,-0.56,0.79,-1.33,-7.23,22.33,0.94
-6.7,-0.55,0.83,-1.38,-7.65,22.65,0.94
-6.79,-0.54,0.85,-1.39,-7.37,22.77,0.94
-6.76,-0.55,0.81,-1.36,-3,22.29,0.95
-6.7,-0.56,0.86,-1.41,-7.98,22.77,0.94
-6.81,-0.56,0.77,-1.33,-2.73,22.2,0.94
-6.7,-0.54,0.78,-1.35,-2.69,22.07,0.94
-6.76,-0.55,0.78,-1.34,-2.71,22.14,0.94
-6.7,-0.55,0.77,-1.34,-2.5,22.05,0.94
-6.68,-0.56,0.78,-1.34,-7.32,22.41,0.93
-6.72,-0.55,0.79,-1.36,-2.81,22.18,0.94
-6.7,-0.55,0.82,-1.37,-7.55,22.59,0.94
-6.71,-0.55,0.79,-1.35,-2.74,22.13,0.94
-6.71,-0.56,0.82,-1.37,-7.58,22.6,0.93
-6.76,-0.55,0.78,-1.36,-2.63,22.19,0.94
-6.7,-0.55,0.78,-1.36,-2.49,22.09,0.94
-6.68,-0.55,0.79,-1.35,-2.85,22.11,0.94
-6.82,-0.55,0.85,-1.39,-7.36,22.83,0.94
-6.7,-0.55,0.79,-1.35,-2.71,22.12,0.94
-6.83,-0.56,0.8,-1.36,-3.03,22.4,0.95
-6.88,-0.55,0.83,-1.37,-7.4,22.87,0.95
-6.91,-0.59,0.8,-1.39,-6.1,22.76,0.92
-6.57,-0.53,0.8,-1.36,-2.85,21.99,0.94
-6.79,-0.55,0.77,-1.34,-2.6,22.19,0.94
-6.79,-0.56,0.81,-1.38,-2.89,22.36,0.94
-6.72,-0.55,0.78,-1.35,-2.69,22.15,0.94
-6.69,-0.55,0.77,-1.33,-2.73,22.05,0.95
-6.58,-0.55,0.85,-1.4,-8.51,22.61,0.94
-6.72,-0.55,0.79,-1.36,-2.76,22.19,0.94
-6.71,-0.55,0.77,-1.34,-2.66,22.09,0.94
-6.68,-0.54,0.78,-1.34,-2.68,22.04,0.94
-6.66,-0.54,0.79,-1.37,-2.66,22.09,0.94
-6.73,-0.55,0.77,-1.34,-2.74,22.13,0.94
-6.76,-0.56,0.84,-1.4,-7.24,22.76,0.94
-6.8,-0.55,0.76,-1.32,-2.62,22.14,0.94
-6.61,-0.54,0.78,-1.35,-2.74,21.99,0.94
-6.69,-0.55,0.8,-1.36,-2.8,22.13,0.94
-6.65,-0.56,0.83,-1.39,-7.47,22.56,0.93
-6.73,-0.55,0.77,-1.33,-2.61,22.08,0.94
-6.81,-0.56,0.77,-1.33,-2.56,22.21,0.94
-6.67,-0.54,0.82,-1.35,-8.11,22.53,0.95
-6.73,-0.55,0.78,-1.35,-2.54,22.12,0.94
-6.71,-0.55,0.88,-1.43,-9.32,22.94,0.94
-6.79,-0.55,0.79,-1.35,-2.71,22.24,0.95
-6.78,-0.55,0.79,-1.34,-2.79,22.23,0.94
-6.63,-0.54,0.78,-1.33,-2.66,21.96,0.94
-6.66,-0.55,0.79,-1.35,-2.77,22.07,0.94
-6.69,-0.57,0.83,-1.39,-7.55,22.63,0.93
-6.68,-0.55,0.8,-1.35,-2.79,22.13,0.94
-6.53,-0.55,0.87,-1.43,-9.05,22.64,0.93
-6.65,-0.55,0.79,-1.35,-2.73,22.07,0.94
-6.65,-0.54,0.79,-1.35,-2.73,22.04,0.94
-6.66,-0.55,0.79,-1.35,-2.79,22.1,0.94
-6.69,-0.55,0.78,-1.35,-2.7,22.1,0.94
-6.69,-0.55,0.78,-1.33,-2.76,22.05,0.94
-6.72,-0.55,0.77,-1.34,-2.64,22.08,0.94
-6.64,-0.55,0.79,-1.35,-2.66,22.03,0.94
-6.7,-0.57,0.83,-1.4,-7.42,22.66,0.93
-6.69,-0.55,0.78,-1.35,-2.65,22.08,0.94
-6.67,-0.55,0.77,-1.33,-2.7,22,0.94
-6.81,-0.55,0.76,-1.33,-2.59,22.19,0.94
-6.66,-0.54,0.77,-1.32,-2.65,21.96,0.94
-6.63,-0.55,0.83,-1.38,-8.05,22.58,0.94
-6.71,-0.55,0.8,-1.37,-2.73,22.19,0.94
-6.7,-0.57,0.83,-1.41,-7.36,22.67,0.93
-6.73,-0.55,0.81,-1.35,-7.5,22.57,0.94
-6.69,-0.57,0.84,-1.42,-7.15,22.67,0.94
-6.71,-0.55,0.82,-1.37,-7.37,22.58,0.94
-6.77,-0.55,0.78,-1.34,-2.74,22.19,0.94
-6.8,-0.57,0.81,-1.4,-6.58,22.67,0.93
-6.59,-0.54,0.79,-1.35,-2.73,21.95,0.93
-6.66,-0.56,0.82,-1.39,-7.46,22.55,0.93
-6.79,-0.55,0.77,-1.34,-2.74,22.19,0.94
-6.69,-0.56,0.82,-1.37,-7.46,22.58,0.94
-6.68,-0.56,0.84,-1.4,-7.54,22.65,0.93
-6.69,-0.55,0.78,-1.34,-2.69,22.08,0.94
-6.66,-0.55,0.82,-1.37,-7.48,22.53,0.94
-6.75,-0.57,0.81,-1.39,-6.89,22.61,0.93
-6.66,-0.57,0.82,-1.38,-7.31,22.55,0.93
-6.73,-0.56,0.79,-1.37,-2.62,22.21,0.94
-6.71,-0.55,0.77,-1.34,-2.69,22.09,0.94
-6.72,-0.55,0.85,-1.4,-7.6,22.73,0.94
-6.75,-0.55,0.78,-1.35,-2.7,22.17,0.94
-6.78,-0.55,0.8,-1.36,-2.8,22.28,0.94
-6.63,-0.55,0.79,-1.36,-2.69,22.05,0.94
-6.86,-0.56,0.8,-1.35,-6.99,22.7,0.94
-6.66,-0.55,0.77,-1.35,-2.53,22.01,0.94
-6.81,-0.55,0.77,-1.34,-2.62,22.21,0.94
-6.65,-0.57,0.82,-1.4,-7.35,22.56,0.93
-6.73,-0.54,0.8,-1.36,-2.91,22.23,0.94
-6.67,-0.55,0.78,-1.35,-2.72,22.07,0.94
-6.71,-0.55,0.78,-1.34,-2.8,22.11,0.94
-6.65,-0.56,0.84,-1.38,-8.18,22.65,0.94
-6.69,-0.55,0.83,-1.38,-8,22.67,0.94
-6.75,-0.55,0.77,-1.33,-2.62,22.1,0.94
-6.79,-0.55,0.75,-1.32,-2.53,22.09,0.94
-6.69,-0.55,0.78,-1.35,-2.48,22.07,0.94
-6.7,-0.56,0.85,-1.41,-8.09,22.78,0.94
-6.61,-0.54,0.78,-1.34,-2.77,21.97,0.94
-6.65,-0.54,0.77,-1.33,-2.67,21.97,0.94
-6.75,-0.55,0.8,-1.36,-2.66,22.2,0.94
-6.69,-0.55,0.78,-1.35,-2.65,22.08,0.94
-6.72,-0.57,0.83,-1.4,-7.37,22.69,0.93
