Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
63.02,-0.93,-0.55,-20.53,1.3,8.39,0.75
73.6,-0.98,-0.54,-24.02,2.58,8.51,0.75
0.03,-0.59,-0.45,-0.14,-0.11,8.64,0.67
23.62,-0.88,-0.49,-7.56,3.88,8.13,0.76
0,-0.57,-0.44,-0.14,-0.1,8.68,0.68
-0.01,-0.6,-0.41,-0.08,-0.32,8.61,0.67
56.07,-0.98,-0.44,-18.08,1.03,8.02,0.74
-0.25,-0.6,-0.47,-0.15,0.11,9.02,0.69
56.08,-0.96,-0.48,-18.08,1.71,7.94,0.73
-0.67,-0.61,-0.5,-0.03,1.22,9.05,0.68
85.33,-0.99,-0.47,-27.71,-0.69,8.18,0.74
55.43,-0.95,-0.47,-17.84,1.58,7.85,0.74
50.39,-0.94,-0.47,-16.23,1.82,7.93,0.74
0.08,-0.59,-0.5,-0.14,-0.33,8.62,0.7
0.01,-0.62,-0.41,-0.13,-0.57,8.77,0.68
-0.2,-0.62,-0.44,-0.15,-0.32,9.07,0.7
56.52,-0.96,-0.48,-18.23,2.08,7.91,0.73
54.87,-0.96,-0.53,-17.78,2.68,8.2,0.74
48.56,-0.96,-0.47,-15.6,2.75,7.87,0.73
47.39,-0.94,-0.46,-15.25,2.08,7.93,0.73
-0.23,-0.56,-0.52,-0.09,0.72,8.66,0.69
-0.23,-0.59,-0.48,-0.12,0.41,8.86,0.69
66.66,-0.96,-0.5,-21.56,1.24,7.98,0.73
50.47,-0.95,-0.45,-16.24,1.19,7.94,0.74
44.61,-0.95,-0.45,-14.27,2.6,7.75,0.74
57.65,-0.97,-0.47,-18.61,2.24,7.97,0.73
0.2,-0.61,-0.39,-0.21,-1.29,8.88,0.7
-0.19,-0.59,-0.49,-0.06,0.28,8.64,0.68
-0.31,-0.6,-0.49,-0.15,0.4,9.06,0.68
70.84,-0.98,-0.51,-22.89,1.18,7.86,0.74
-0.09,-0.59,-0.46,-0.16,-0.32,8.88,0.69
68.18,-0.97,-0.48,-22.03,0.69,7.95,0.73
64.97,-0.98,-0.5,-20.98,1.68,7.92,0.73
64.3,-0.97,-0.52,-20.76,2.14,7.87,0.74
48.02,-0.94,-0.46,-15.4,2.16,7.77,0.73
52.41,-0.98,-0.44,-16.88,2.02,8,0.75
69.76,-1,-0.49,-22.58,1.7,8.01,0.72
64.98,-0.96,-0.49,-21.02,0.73,8.03,0.74
-0.16,-0.59,-0.46,-0.16,-0.05,8.97,0.69
70.15,-0.95,-0.49,-22.77,0.71,8.15,0.74
-0.14,-0.59,-0.46,-0.09,0.31,8.65,0.68
-0.39,-0.59,-0.46,-0.09,0.6,8.96,0.69
-0.33,-0.59,-0.51,-0.13,0.34,9.03,0.69
58.18,-0.96,-0.53,-18.79,2.8,7.9,0.72
-0.25,-0.59,-0.48,-0.09,0.55,8.77,0.68
47.65,-0.97,-0.48,-15.28,3.28,7.77,0.74
-0.5,-0.6,-0.5,-0.08,0.84,9.03,0.69
66.36,-0.95,-0.48,-21.42,1.07,7.81,0.71
-0.11,-0.6,-0.46,-0.07,-0.23,8.65,0.69
-0.49,-0.61,-0.44,-0.03,0.47,8.94,0.68
-0.24,-0.61,-0.46,-0.08,0.28,8.78,0.68
59.19,-0.95,-0.51,-19.12,2.19,7.92,0.74
61.55,-1,-0.5,-19.94,3.82,8.1,0.74
77.39,-0.97,-0.53,-25.12,1.06,8.05,0.73
-0.18,-0.58,-0.47,-0.13,0.23,8.82,0.69
0.24,-0.61,-0.44,-0.19,-1.12,8.71,0.69
0.02,-0.61,-0.44,-0.17,-0.51,8.86,0.69
-0.45,-0.59,-0.5,-0.09,1.01,8.96,0.68
71.51,-0.98,-0.51,-23.16,1.54,7.99,0.74
52.51,-0.94,-0.48,-16.92,2,7.91,0.73
46.51,-0.94,-0.48,-15.03,1.86,8.21,0.75
85.6,-1.02,-0.55,-27.9,1.45,8.45,0.73
51.4,-0.95,-0.48,-16.56,2.18,7.92,0.74
43.4,-0.94,-0.47,-13.92,2.2,7.87,0.74
0.3,-0.62,-0.43,-0.19,-1.48,8.75,0.7
52.1,-0.93,-0.48,-16.78,1.91,7.9,0.72
68.04,-0.98,-0.51,-22,1.93,7.91,0.73
55.18,-0.92,-0.52,-17.81,1.58,7.89,0.73
-1.15,-0.64,-0.45,0.19,2.28,8.86,0.72
60.66,-0.95,-0.5,-19.64,1.41,8.08,0.73
54.68,-0.93,-0.46,-17.62,1.34,7.87,0.72
-0.61,-0.61,-0.49,0.01,1.24,8.85,0.7
75.72,-1,-0.48,-24.51,0.7,7.96,0.73
58.35,-0.94,-0.5,-18.81,1.55,7.82,0.73
45.77,-0.95,-0.44,-14.72,1.95,8,0.74
57.24,-0.95,-0.48,-18.4,1.43,7.73,0.74
49.24,-0.92,-0.51,-15.97,2.07,8.23,0.74
61.41,-0.93,-0.47,-19.84,0.61,7.93,0.73
53.85,-0.95,-0.48,-17.37,2.18,7.94,0.73
52.1,-0.97,-0.45,-16.78,1.94,7.98,0.74
71.93,-0.95,-0.57,-23.32,1.5,7.98,0.75
77.62,-0.99,-0.5,-25.24,0.69,8.3,0.74
60.15,-0.96,-0.48,-19.41,1.91,7.9,0.73
-0.04,-0.6,-0.48,-0.11,-0.24,8.72,0.69
38.24,-0.95,-0.44,-12.21,2.88,7.84,0.75
49.42,-0.91,-0.53,-16.06,1.89,8.35,0.75
0.05,-0.6,-0.43,-0.21,-0.7,8.94,0.69
60.3,-0.96,-0.48,-19.48,1.65,7.97,0.75
64.58,-0.98,-0.5,-20.87,2.06,7.91,0.73
54.37,-0.95,-0.48,-17.54,1.38,7.99,0.73
0.21,-0.6,-0.43,-0.21,-1.17,8.81,0.69
-0.03,-0.58,-0.49,-0.14,-0.2,8.72,0.68
41.52,-0.92,-0.52,-13.42,3.02,8.17,0.74
57.71,-0.94,-0.5,-18.59,2.03,7.78,0.74
-0.09,-0.59,-0.46,-0.16,-0.19,8.88,0.69
60.73,-0.99,-0.44,-19.59,0.52,8.02,0.74
34.13,-0.89,-0.5,-10.88,3.53,7.71,0.74
-0.27,-0.58,-0.51,-0.12,0.68,8.87,0.68
53.32,-0.95,-0.49,-17.14,2.47,7.74,0.73
0.14,-0.63,-0.41,-0.16,-1.26,8.81,0.69
45.62,-0.94,-0.5,-14.67,3.36,7.9,0.74
61.86,-0.97,-0.49,-20,1.6,7.99,0.73
45.74,-0.89,-0.48,-14.68,2.02,7.73,0.72
70.64,-1,-0.52,-22.91,1.38,8.15,0.75
37.79,-0.91,-0.48,-12.06,3.7,7.7,0.73
34.78,-0.88,-0.52,-11.17,3.62,7.98,0.73
60.11,-0.98,-0.48,-19.4,1.97,7.93,0.73
66.27,-1.01,-0.44,-21.37,0.98,7.92,0.75
59.34,-0.98,-0.5,-19.19,3.42,8.01,0.74
52.33,-0.94,-0.51,-16.88,3.26,7.91,0.73
65.79,-0.97,-0.51,-21.3,1.74,8.03,0.74
80.43,-0.98,-0.48,-26.11,-0.25,8.16,0.73
-0.15,-0.62,-0.44,-0.12,-0.2,8.88,0.69
-0.16,-0.6,-0.46,-0.12,0.04,8.82,0.68
54.32,-0.95,-0.49,-17.53,2.29,7.96,0.72
-0.01,-0.63,-0.42,-0.14,-0.78,8.88,0.7
37.04,-0.91,-0.5,-11.94,2.77,8.18,0.74
55.3,-0.95,-0.5,-17.88,2.53,8,0.73
48.6,-0.91,-0.51,-15.75,0.94,8.28,0.74
71.97,-0.99,-0.55,-23.41,3.67,8.2,0.74
69.42,-1,-0.5,-22.54,3.71,8.15,0.74
54.86,-0.95,-0.49,-17.69,1.5,7.94,0.73
66.66,-0.95,-0.54,-21.6,2.01,7.99,0.73
-0.1,-0.6,-0.47,-0.12,0.13,8.76,0.69
-0.32,-0.63,-0.44,-0.12,-0.07,9.1,0.7
-0.16,-0.6,-0.47,-0.1,0.09,8.75,0.68
71.04,-0.99,-0.53,-23.07,3.82,8.07,0.73
87.03,-1.03,-0.51,-28.34,2.25,8.35,0.75
-0.34,-0.57,-0.53,-0.08,0.9,8.73,0.69
56.92,-0.95,-0.45,-18.37,2.25,7.93,0.73
56.37,-0.95,-0.51,-18.15,1.91,7.82,0.74
39.35,-0.9,-0.5,-12.58,2.34,7.73,0.73
72.09,-1.02,-0.53,-23.43,3.78,8.2,0.74
66.63,-0.97,-0.46,-21.61,0.04,8.28,0.75
49.27,-0.95,-0.41,-15.84,0.71,8,0.74
-1.02,-0.59,-0.53,-0.07,1.86,9.5,0.71
-0.24,-0.57,-0.51,-0.11,0.67,8.72,0.68
33.25,-0.93,-0.42,-10.53,2.27,7.76,0.75
64.4,-0.96,-0.48,-20.84,1.18,8.02,0.74
48.12,-0.94,-0.47,-15.43,2.49,7.75,0.72
49.21,-0.93,-0.49,-15.83,2.38,7.85,0.73
-0.25,-0.61,-0.44,-0.09,0.1,8.85,0.69
67.13,-0.95,-0.56,-21.77,2.42,7.99,0.75
71.01,-0.96,-0.54,-23.05,1.52,8.11,0.74
48.15,-0.92,-0.48,-15.44,2.13,7.72,0.73
-0.21,-0.61,-0.43,-0.09,0.02,8.83,0.69
-0.23,-0.59,-0.51,-0.12,0.44,8.85,0.69
51.65,-0.96,-0.44,-16.6,1.8,7.86,0.74
64.98,-0.99,-0.5,-20.99,2.07,7.92,0.73
70.49,-0.94,-0.49,-22.84,0.61,7.98,0.73
0.09,-0.59,-0.47,-0.15,-0.4,8.68,0.69
65.75,-0.95,-0.51,-21.24,1.83,7.81,0.73
-0.18,-0.57,-0.47,-0.14,0.36,8.82,0.68
-0.16,-0.6,-0.46,-0.12,0.02,8.84,0.68
37.5,-0.93,-0.44,-11.94,1.72,7.8,0.74
62.32,-0.96,-0.5,-20.16,1.67,8.01,0.73
-0.22,-0.62,-0.45,-0.02,0.2,8.63,0.69
51.11,-0.96,-0.46,-16.48,3.51,7.95,0.73
59.88,-0.96,-0.51,-19.34,1.88,7.95,0.73
-0.09,-0.59,-0.46,-0.12,-0.02,8.77,0.68
0.02,-0.59,-0.45,-0.11,-0.27,8.62,0.68
-0.23,-0.62,-0.4,-0.06,-0.04,8.81,0.67
45.13,-0.93,-0.48,-14.5,3.04,7.84,0.72
25.94,-0.91,-0.42,-8.15,3.32,7.69,0.75
61.33,-0.97,-0.52,-19.78,1.6,7.86,0.74
64.76,-0.95,-0.54,-21.12,0.87,8.54,0.76
38.5,-0.92,-0.46,-12.3,3.17,7.79,0.73
-0.11,-0.59,-0.44,-0.12,-0.21,8.79,0.69
-0.2,-0.61,-0.48,-0.14,-0.12,8.97,0.7
59.39,-0.95,-0.49,-19.18,1.51,7.96,0.73
-0.04,-0.59,-0.45,-0.14,0.02,8.75,0.68
-0.43,-0.59,-0.46,-0.15,0.74,9.14,0.69
0.03,-0.6,-0.47,-0.1,-0.28,8.6,0.67
61.22,-0.96,-0.49,-19.81,1.09,8.12,0.74
-0.19,-0.65,-0.36,-0.12,-1.28,9.14,0.7
64.27,-0.98,-0.43,-20.83,0.08,8.27,0.75
-0.13,-0.61,-0.45,-0.12,0.18,8.81,0.69
65.36,-0.96,-0.49,-21.11,1.61,7.86,0.73
64.11,-0.95,-0.52,-20.88,0.12,8.49,0.76
40.82,-0.92,-0.5,-13.08,2.06,7.92,0.75
62.44,-0.95,-0.49,-20.24,0.19,8.19,0.74
58.27,-0.96,-0.5,-18.82,2.42,7.94,0.73
-0.09,-0.6,-0.46,-0.13,-0.04,8.79,0.68
48.45,-0.95,-0.47,-15.61,3.97,7.91,0.73
-0.24,-0.6,-0.48,-0.14,-0.11,8.98,0.69
-0.24,-0.58,-0.46,-0.1,0.66,8.76,0.69
68.49,-0.97,-0.52,-22.16,1.95,7.91,0.74
59.24,-0.94,-0.52,-19.13,1.86,7.92,0.75
-0.34,-0.61,-0.47,-0.05,0.59,8.78,0.69
62.32,-0.96,-0.48,-20.13,1.68,7.93,0.73
56.87,-0.93,-0.5,-18.38,1.08,7.98,0.73
64.21,-0.97,-0.48,-20.75,1.44,7.96,0.73
64.41,-0.97,-0.45,-20.79,1.55,7.86,0.73
-0.27,-0.6,-0.48,-0.13,0.14,8.97,0.69
68.28,-0.97,-0.49,-22.1,1.45,7.98,0.74
52.21,-0.94,-0.47,-16.82,2.06,7.91,0.73
-0.08,-0.59,-0.48,-0.08,0.03,8.62,0.68
-0.39,-0.63,-0.45,0.02,0.48,8.69,0.7
52.39,-0.94,-0.48,-16.84,2.06,7.78,0.73
-0.28,-0.58,-0.46,-0.14,0.31,8.97,0.69
68.74,-0.94,-0.54,-22.28,1.35,7.97,0.73
53.38,-0.95,-0.52,-17.2,2.67,7.86,0.74
-0.23,-0.57,-0.48,-0.16,0.33,8.96,0.69
0.02,-0.58,-0.46,-0.1,-0.13,8.55,0.68
70.92,-0.99,-0.52,-23.03,2.67,8.18,0.74
67.37,-0.94,-0.51,-21.75,1.33,7.74,0.73
-0.07,-0.61,-0.44,-0.12,-0.47,8.78,0.69
-0.02,-0.57,-0.47,-0.11,0.07,8.57,0.67
58,-0.96,-0.48,-18.73,1.54,7.98,0.73
51.62,-0.96,-0.48,-16.61,2.72,7.86,0.74
-0.11,-0.6,-0.46,-0.11,-0.11,8.76,0.69
66.07,-0.96,-0.48,-21.41,-0.08,8.18,0.75
0.14,-0.61,-0.47,-0.16,-1.09,8.75,0.7
63.3,-0.94,-0.49,-20.47,0.71,7.97,0.74
61.81,-0.99,-0.51,-20.02,4.05,8.05,0.74
50.16,-0.94,-0.47,-16.15,1.7,7.91,0.73
48.27,-0.94,-0.47,-15.49,2.34,7.79,0.74
0.27,-0.61,-0.46,-0.16,-1.08,8.62,0.69
47.73,-0.93,-0.49,-15.35,1.37,7.94,0.74
-0.24,-0.59,-0.47,-0.08,0.37,8.75,0.68
35.33,-0.9,-0.47,-11.23,2.06,7.69,0.73
72.34,-0.97,-0.52,-23.45,1.37,8.02,0.74
62.4,-0.98,-0.48,-20.15,1.11,7.98,0.73
62.65,-0.97,-0.49,-20.21,2.11,7.85,0.73
51.48,-0.94,-0.49,-16.56,2.79,7.78,0.72
65.99,-0.95,-0.5,-21.32,0.9,7.88,0.74
-0.34,-0.61,-0.47,-0.06,0.49,8.86,0.69
48.97,-0.95,-0.5,-15.73,3.05,7.77,0.73
54.15,-0.96,-0.47,-17.48,1.95,8.01,0.74
43.63,-0.93,-0.49,-14.02,2.65,7.92,0.73
74.12,-0.98,-0.51,-24.08,1.23,8.22,0.74
67.51,-0.97,-0.51,-21.79,2.01,7.76,0.73
55.21,-0.94,-0.46,-17.82,1.1,7.99,0.72
63.44,-0.93,-0.51,-20.51,1.15,7.91,0.73
-0.13,-0.63,-0.47,-0.08,0.06,8.74,0.69
24.1,-0.91,-0.45,-7.7,3.13,8.23,0.76
-0.11,-0.6,-0.44,-0.13,-0.37,8.86,0.69
57.93,-0.96,-0.49,-18.7,2.23,7.93,0.73
-0.13,-0.61,-0.46,-0.12,0.12,8.8,0.68
61.05,-0.98,-0.51,-19.79,2,8.2,0.73
-0.09,-0.59,-0.45,-0.13,0.21,8.74,0.68
34.46,-0.92,-0.44,-10.99,3.11,7.86,0.74
0.13,-0.59,-0.47,-0.21,-0.43,8.81,0.69
-0.39,-0.58,-0.5,-0.1,0.78,8.94,0.69
51.13,-0.94,-0.5,-16.52,2.18,8.08,0.72
56.37,-0.95,-0.49,-18.17,2.23,7.87,0.72
-0.08,-0.59,-0.45,-0.14,-0.05,8.79,0.69
58.84,-0.98,-0.5,-18.95,2.65,7.8,0.73
-0.32,-0.59,-0.47,-0.04,0.78,8.66,0.68
-0.09,-0.6,-0.45,-0.12,-0.27,8.76,0.68
19.85,-0.91,-0.4,-6.28,2.36,8.18,0.76
0.08,-0.59,-0.45,-0.14,-0.32,8.63,0.66
-0.29,-0.6,-0.49,-0.1,0.47,8.9,0.69
-0.28,-0.6,-0.48,-0.06,0.42,8.76,0.69
-0.13,-0.6,-0.47,-0.14,-0.25,8.91,0.69
54.45,-0.96,-0.48,-17.57,2.23,7.97,0.73
55.68,-0.98,-0.47,-17.96,2.26,7.96,0.73
-0.05,-0.58,-0.49,-0.11,-0.04,8.63,0.69
-0.42,-0.58,-0.5,-0.05,1.07,8.75,0.69
69.09,-0.94,-0.51,-22.39,0.28,8.07,0.74
43.12,-0.91,-0.51,-13.94,2.48,8.17,0.73
-0.29,-0.61,-0.49,-0.08,0.61,8.8,0.67
-0.02,-0.64,-0.41,-0.07,-0.69,8.71,0.7
79.66,-0.98,-0.58,-25.9,2.22,8.1,0.74
0.11,-0.63,-0.4,-0.16,-1.16,8.87,0.7
61.7,-0.95,-0.54,-19.96,2.06,7.95,0.74
58.29,-0.97,-0.48,-18.8,1.48,7.93,0.73
-0.48,-0.6,-0.53,-0.03,0.88,8.81,0.69
0.18,-0.6,-0.47,-0.19,-0.96,8.78,0.7
58.23,-0.96,-0.49,-18.84,1.72,8.08,0.74
0.07,-0.58,-0.46,-0.13,-0.15,8.57,0.68
58.65,-0.97,-0.48,-18.91,1.78,7.92,0.74
0.11,-0.59,-0.43,-0.17,-0.32,8.7,0.68
50.29,-0.96,-0.43,-16.18,1.76,7.96,0.75
76.63,-0.97,-0.52,-24.83,0.87,7.94,0.73
50.81,-0.94,-0.48,-16.36,2.84,7.85,0.73
-0.27,-0.6,-0.46,-0.06,0.47,8.75,0.68
-0.15,-0.6,-0.46,-0.14,-0.51,8.94,0.69
82.81,-1,-0.54,-26.96,2.33,8.27,0.75
54.31,-0.99,-0.46,-17.47,2.44,7.89,0.75
67.31,-0.99,-0.5,-21.8,3.52,7.99,0.72
-0.35,-0.6,-0.48,-0.03,0.79,8.69,0.69
0.08,-0.6,-0.46,-0.18,-0.52,8.81,0.69
44.98,-0.97,-0.41,-14.44,1.37,8.03,0.76
63.03,-0.96,-0.49,-20.4,1.35,8.05,0.73
-0.42,-0.59,-0.52,-0.06,1.06,8.81,0.69
-0.1,-0.59,-0.48,-0.14,-0.03,8.79,0.69
-0.12,-0.59,-0.48,-0.11,0.22,8.69,0.68
61.95,-0.96,-0.5,-20.02,1.64,7.93,0.72
76.04,-0.98,-0.5,-24.71,0.07,8.27,0.74
-0.16,-0.58,-0.47,-0.12,0.22,8.78,0.69
56.24,-0.96,-0.47,-18.19,1.45,8.11,0.74
0.18,-0.59,-0.49,-0.1,-0.5,8.43,0.68
22.85,-0.88,-0.45,-7.2,3.51,7.77,0.73
52.17,-0.94,-0.49,-16.81,2.31,7.9,0.74
-0.49,-0.62,-0.45,0.06,0.95,8.61,0.69
-0.03,-0.58,-0.46,-0.13,0.06,8.68,0.66
-0.12,-0.59,-0.48,-0.12,0.16,8.78,0.69
0.09,-0.59,-0.45,-0.15,-0.57,8.71,0.68
45.81,-0.95,-0.45,-14.7,1.99,7.89,0.73
-0.14,-0.62,-0.41,-0.12,-0.33,8.92,0.69
49.42,-0.96,-0.45,-15.93,1.88,8.06,0.74
72.85,-0.97,-0.5,-23.66,0.33,8.24,0.74
39.91,-0.93,-0.46,-12.76,3.59,7.78,0.73
57.95,-0.93,-0.52,-18.75,2.83,7.96,0.73
-0.21,-0.6,-0.47,-0.09,0.19,8.79,0.68
42.91,-0.96,-0.43,-13.76,2.16,7.96,0.75
-0.33,-0.6,-0.47,-0.13,0.29,9.01,0.69
65.24,-0.97,-0.48,-21.07,0.85,7.94,0.73
0.01,-0.59,-0.45,-0.14,-0.24,8.71,0.69
49.17,-0.93,-0.49,-15.93,1.84,8.24,0.73
63.81,-0.95,-0.51,-20.65,1.85,7.94,0.73
47.89,-0.94,-0.48,-15.4,1.78,7.92,0.73
-0.4,-0.61,-0.43,0,0.34,8.74,0.71
62.68,-0.96,-0.45,-20.25,0.71,7.99,0.74
40.65,-0.94,-0.45,-13.01,2.62,7.89,0.74
-0.22,-0.59,-0.48,-0.1,0.22,8.8,0.68
0.07,-0.61,-0.43,-0.09,-0.56,8.59,0.68
51.89,-0.97,-0.43,-16.71,1.1,8.04,0.75
62.88,-0.97,-0.48,-20.3,1.58,7.92,0.73
49.45,-0.95,-0.5,-15.9,2.95,7.85,0.73
41.06,-0.9,-0.47,-13.14,3.32,7.7,0.72
50.73,-0.95,-0.47,-16.33,1.93,7.93,0.74
-0.1,-0.6,-0.45,-0.13,-0.16,8.81,0.68
46.58,-0.93,-0.51,-15.07,2.45,8.21,0.74
26.56,-0.91,-0.44,-8.48,2.47,8.16,0.75
67.03,-0.99,-0.51,-21.74,3.65,8.07,0.74
57.76,-0.95,-0.48,-18.62,1.66,7.89,0.72
45.93,-0.93,-0.46,-14.76,3.11,7.83,0.73
-0.22,-0.61,-0.5,-0.14,0.04,8.97,0.7
52.03,-0.95,-0.51,-16.76,3.19,7.88,0.74
36.19,-0.93,-0.44,-11.54,3.32,7.8,0.74
49.69,-0.95,-0.49,-16,2.53,7.92,0.73
-0.14,-0.6,-0.46,-0.12,0.04,8.82,0.68
57.96,-0.95,-0.51,-18.76,3.6,7.96,0.73
57.96,-0.95,-0.54,-18.82,2.56,8.25,0.74
-0.27,-0.6,-0.48,-0.15,0.09,9.04,0.69
30.73,-0.91,-0.45,-9.8,3.04,7.96,0.74
-0.12,-0.6,-0.46,-0.08,-0.01,8.67,0.68
56.72,-0.96,-0.48,-18.25,1.59,7.8,0.73
67.01,-0.96,-0.54,-21.7,1.84,8,0.73
95.1,-1.02,-0.56,-30.89,1.36,7.99,0.74
49.11,-0.94,-0.49,-15.8,2.53,7.88,0.73
-0.27,-0.57,-0.48,-0.1,0.58,8.79,0.68
61.92,-0.97,-0.49,-20.03,2.35,8,0.72
-0.06,-0.6,-0.44,-0.12,-0.57,8.78,0.69
48.29,-0.94,-0.49,-15.52,2.88,7.83,0.73
55.01,-0.93,-0.53,-17.73,2.61,7.8,0.72
55.06,-0.95,-0.48,-17.77,2.62,7.94,0.73
45.27,-0.93,-0.49,-14.52,2.6,7.81,0.72
39.07,-0.93,-0.49,-12.5,4.71,7.76,0.72
51.62,-0.93,-0.47,-16.6,2.17,7.78,0.73
73.31,-1,-0.51,-23.74,1.79,7.98,0.74
-0.18,-0.58,-0.48,-0.11,0.27,8.75,0.68
53.09,-0.95,-0.49,-17.09,2.66,7.82,0.72
65.31,-0.97,-0.53,-21.16,2,8.09,0.73
51.86,-0.96,-0.49,-16.67,2.05,7.84,0.73
38.49,-0.92,-0.47,-12.28,2.04,7.79,0.74
-0.17,-0.57,-0.46,-0.15,0.25,8.83,0.68
64.26,-0.97,-0.49,-20.73,1.88,7.82,0.73
0.05,-0.62,-0.44,-0.14,-0.73,8.74,0.69
-0.26,-0.59,-0.47,-0.14,0.14,8.99,0.69
-0.24,-0.58,-0.5,-0.1,0.44,8.8,0.69
-0.27,-0.6,-0.47,-0.07,0.75,8.72,0.68
48.78,-0.94,-0.46,-15.69,1.83,7.96,0.72
0.09,-0.59,-0.46,-0.13,-0.45,8.61,0.68
49.89,-0.95,-0.48,-16.05,2.29,7.88,0.73
-0.06,-0.58,-0.49,-0.13,0.14,8.71,0.67
75.78,-0.96,-0.51,-24.58,0.35,8.06,0.73
0.01,-0.61,-0.46,-0.18,-0.56,8.9,0.7
-0.24,-0.6,-0.46,-0.1,0.16,8.89,0.7
74.62,-0.98,-0.5,-24.26,0.94,8.27,0.74
-0.17,-0.62,-0.47,-0.1,0.14,8.81,0.69
-0.24,-0.59,-0.47,-0.11,0.23,8.85,0.69
-0.36,-0.59,-0.48,-0.21,0.14,9.36,0.71
58.74,-0.96,-0.49,-18.97,2,7.96,0.73
54.2,-0.98,-0.48,-17.47,2.7,7.91,0.74
-0.12,-0.61,-0.46,-0.07,0,8.65,0.68
51.37,-0.93,-0.48,-16.53,1.56,7.84,0.73
74.51,-0.98,-0.54,-24.15,1.52,7.99,0.73
68.48,-0.99,-0.49,-22.15,1.25,7.99,0.72
-0.28,-0.58,-0.48,-0.08,0.68,8.73,0.68
59.6,-0.96,-0.49,-19.24,1.84,7.91,0.72
63.04,-0.96,-0.53,-20.4,2.81,7.92,0.73
-0.27,-0.61,-0.48,-0.1,0.33,8.9,0.69
74.25,-0.97,-0.53,-24.08,1.55,8.03,0.73
63.04,-0.97,-0.53,-20.48,2.69,8.23,0.74
53.42,-0.95,-0.49,-17.19,2.23,7.83,0.72
-0.06,-0.6,-0.49,-0.14,-0.29,8.79,0.69
-0.23,-0.6,-0.48,-0.09,0.42,8.79,0.68
64.92,-0.96,-0.46,-21.03,0.65,8.14,0.74
56.78,-0.93,-0.48,-18.34,1.37,7.97,0.74
50.37,-0.94,-0.48,-16.21,2.11,7.85,0.72
-0.13,-0.6,-0.45,-0.09,-0.06,8.71,0.68
49.82,-0.94,-0.46,-15.99,2.03,7.76,0.73
66.44,-1,-0.48,-21.46,2.04,7.91,0.72
50.07,-0.94,-0.48,-16.29,5.01,8.29,0.75
54.46,-0.96,-0.49,-17.57,2.24,7.95,0.73
-0.08,-0.62,-0.45,-0.14,-0.4,8.9,0.7
61.09,-0.97,-0.49,-19.73,2.05,7.96,0.74
60.24,-0.98,-0.47,-19.41,1.42,7.88,0.73
24.41,-0.92,-0.34,-7.65,1.63,7.86,0.76
84.95,-0.99,-0.5,-27.65,0.01,8.36,0.74
49.77,-0.93,-0.47,-16.01,2.62,7.8,0.73
-0.3,-0.59,-0.48,-0.05,0.61,8.67,0.68
-0.07,-0.6,-0.49,-0.17,-0.3,8.93,0.7
-0.18,-0.6,-0.48,-0.13,0.32,8.86,0.7
0.01,-0.6,-0.44,-0.14,-0.37,8.73,0.68
59.69,-0.95,-0.5,-19.25,2,7.83,0.73
-0.25,-0.61,-0.47,-0.12,0.03,8.95,0.69
-0.17,-0.58,-0.46,-0.12,0.18,8.8,0.68
69.62,-0.96,-0.47,-22.55,-0.14,8.08,0.74
40.91,-0.91,-0.48,-13.13,1.55,7.94,0.74
-0.37,-0.62,-0.45,-0.04,0.58,8.84,0.69
-0.08,-0.61,-0.47,-0.09,-0.28,8.7,0.7
39.12,-0.95,-0.49,-12.51,3.7,7.82,0.73
0.09,-0.6,-0.39,-0.08,-0.7,8.48,0.65
-0.37,-0.58,-0.48,-0.07,0.75,8.8,0.69
-0.08,-0.59,-0.46,-0.14,0,8.81,0.68
-0.26,-0.61,-0.47,-0.07,0.45,8.76,0.69
47.25,-0.92,-0.47,-15.18,1.67,7.85,0.73
64.12,-0.99,-0.52,-20.78,4.17,8.03,0.74
63.02,-0.98,-0.48,-20.34,2.32,7.87,0.73
43.15,-0.93,-0.48,-13.78,3.2,7.63,0.73
49.25,-0.93,-0.52,-15.98,1.95,8.32,0.75
57.06,-0.96,-0.49,-18.4,0.81,7.98,0.73
0.09,-0.6,-0.46,-0.11,-0.48,8.58,0.69
66.73,-0.94,-0.48,-21.61,0.56,8.01,0.73
-0.27,-0.57,-0.47,-0.12,0.39,8.85,0.68
63.88,-0.96,-0.49,-20.68,1.03,8.09,0.75
60.6,-0.96,-0.47,-19.56,1.28,7.9,0.73
-0.47,-0.62,-0.47,-0.02,1.01,8.84,0.69
57.98,-0.99,-0.5,-18.8,4,8.17,0.75
53.72,-0.92,-0.47,-17.38,0.61,8.12,0.74
33.52,-0.9,-0.44,-10.69,1.33,7.92,0.74
-0.4,-0.61,-0.5,-0.13,0.29,9.15,0.7
38.54,-0.92,-0.46,-12.28,2.58,7.69,0.73
54.6,-0.94,-0.5,-17.58,2.24,7.81,0.73
-0.44,-0.61,-0.5,-0.14,0.43,9.19,0.69
84.48,-0.99,-0.48,-27.37,0.83,7.88,0.72
-0.13,-0.58,-0.48,-0.09,0.3,8.67,0.69
-0.44,-0.59,-0.52,-0.12,0.78,9.05,0.7
54.87,-0.95,-0.49,-17.71,2.73,7.91,0.72
70.62,-0.95,-0.53,-22.85,1.02,7.9,0.72
-0.1,-0.59,-0.47,-0.11,0.13,8.71,0.68
