,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
1369,1.0,6.5,2.3000000000000003,3.8,1.3,3.2,2.9,1.12,9.9298,3.29,5.4,9.7,5.736545109870363,5
1370,1.0,9.7,1.4000000000000001,5.8999999999999995,1.5,4.9,2.3,1.42,9.958,2.98,6.2,9.5,5.150515779363497,5
1372,1.0,6.6,3.2,2.4,1.3,6.0,4.25,2.04,9.9512,3.59,5.1,9.2,5.454308625367461,5
1375,1.0,7.8,2.8000000000000003,2.2,1.4,5.59999999999999,2.4,1.3,9.943999999999999,3.28,4.8,9.5,5.250482787600174,5
1377,1.0,6.5,2.6,3.9000000000000004,1.4,2.0,1.2,0.66,9.908900000000001,3.25,7.5,11.3,6.312271811863047,7
1378,1.0,6.9,2.0,3.4000000000000004,1.9,4.3,2.5,1.36,9.935,3.31,6.0,10.1,5.922728561023914,4
1379,1.0,6.1,3.2,3.7,1.8,5.1,1.3,2.0,9.945,3.49,4.4,10.5,5.134105749968482,4
1382,1.0,6.3,1.9,2.8000000000000003,1.8,2.1999999999999997,2.8,1.58,9.907,3.2,6.4,11.4,6.521127521759227,6
1392,1.0,5.7,2.1,3.2,1.6,3.0,3.3,1.22,9.904399999999999,3.33,5.2,11.9,6.458907398255458,6
1405,1.0,6.3,2.1,2.8000000000000003,1.5,5.1,4.6,1.42,9.928,3.23,4.2,10.1,5.689571593732561,6
1406,1.0,7.4,1.7999999999999998,4.0,1.6,4.7,2.2,1.02,9.937000000000001,3.28,4.4,10.7,5.524402786827772,5
1413,1.0,5.7,2.8000000000000003,3.5,1.2,5.2,3.9,1.41,9.9108,3.44,6.8999999999999995,11.3,6.4431357217807745,6
1415,1.0,7.4,1.6,4.9,1.2,5.5,1.8,1.5,9.917,3.23,4.699999999999999,11.2,5.981712900980172,6
1416,1.0,7.1,2.5,2.5,1.6,4.6,5.0,1.81,9.925,3.2,4.2,11.0,5.832302100628577,7
1417,1.0,4.7,1.45,2.9,1.0,4.2,3.5,0.9,9.908,3.76,4.9,11.3,6.7490908513978045,6
1422,1.0,8.0,2.3000000000000003,4.6000000000000005,1.5,3.0,3.0,1.25,9.907,3.23,4.699999999999999,12.5,6.503034660149337,6
1424,1.0,6.3,2.4,3.7,1.8,3.1,0.6,0.61,9.897,3.3,3.4000000000000004,12.2,6.358037323071527,4
1429,1.0,7.7,1.6,4.1,1.7,4.8,6.0,1.73,9.932,3.24,6.6000000000000005,11.2,6.3554503023032485,7
1430,1.0,6.6,2.3000000000000003,3.2,1.7,2.4,2.6,1.02,9.9084,3.29,6.0,11.8,6.487945959739455,6
1434,1.0,7.6,2.0,3.1,1.4,4.7,4.1,1.42,9.934,3.43,5.300000000000001,10.1,6.178055747222758,6
1442,1.0,7.3,2.05,3.1,1.7,6.0,3.4,1.1,9.963,3.72,6.8999999999999995,10.5,5.715636572613813,6
1443,1.0,5.8,3.5999999999999996,3.8,0.9,3.6999999999999997,0.3,0.75,9.904,3.28,3.4000000000000004,11.4,5.4340856833218885,4
1444,1.0,6.2,3.3000000000000003,2.9,1.3,4.2,2.6,1.38,9.956,3.77,6.4,9.5,5.481635210729034,5
1448,1.0,7.4,2.7,4.8,1.1,4.7,1.7,1.32,9.914,3.19,4.9,11.6,5.781287642852038,6
1449,1.0,7.0,2.2,2.8000000000000003,1.5,3.6999999999999997,2.9,1.15,9.927,3.11,5.5,10.5,5.581991196491832,6
1454,1.0,7.4,3.0,2.2,1.4,4.6,1.6,1.35,9.928,3.08,7.7,10.4,5.4986822452839,7
1455,1.0,7.9,1.9,2.6,2.1,3.9,0.8,1.43,9.942,3.05,7.4,9.8,5.500626639348986,5
1459,1.0,7.2,1.4000000000000001,3.2,1.1,2.1999999999999997,4.8,1.16,9.9218,3.04,6.7,10.0,6.062384343617422,6
1463,1.0,7.0,2.3000000000000003,3.3000000000000003,1.0,4.3,4.6,1.1,9.9118,3.04,6.5,10.8,6.036240641217317,6
1464,1.0,8.3,2.0,3.5,0.9,5.0,1.2,0.74,9.92,3.13,3.8,10.5,5.565355279636698,6
1467,1.0,8.4,1.9,4.2,1.6,4.7,0.9,1.01,9.94,3.06,6.5,11.1,5.265181914596678,4
1470,1.0,7.2,2.4,2.8000000000000003,1.9,3.2,3.0,0.92,9.914,3.1,3.9000000000000004,10.9,6.0354455030042455,6
1471,1.0,6.6,2.4,2.7,1.4,5.7,3.3,1.52,9.934,3.22,5.6000000000000005,9.5,5.509274863806664,6
1480,1.0,5.9,2.2,3.0,1.3,5.2,4.2,0.86,9.9069,3.31,4.699999999999999,11.55,6.2575876591963135,6
1490,1.0,5.8,2.2,3.0,1.1,4.7,3.6,1.31,9.92,3.26,4.5,10.4,5.641692015302497,5
1492,1.0,6.3,3.3000000000000003,2.7,1.2,4.6,3.4,1.75,9.934,3.37,5.4,9.4,5.519120409602715,6
1494,1.0,7.3,3.2,2.9,1.5,3.8,3.2,1.44,9.929599999999999,3.2,5.5,10.8,5.56713858494667,5
1496,1.0,6.8,3.5999999999999996,3.2,1.6,3.9,1.0,1.24,9.948,3.3,6.7,9.6,5.011395074392668,5
1499,1.0,10.3,1.7000000000000002,4.699999999999999,1.4,3.6999999999999997,0.5,0.33,9.939,2.89,2.8000000000000003,9.6,5.128532308041928,3
1501,1.0,6.6,1.9,2.5,1.2,5.2,3.4,1.81,9.9352,3.3,4.2,9.4,5.465622106454913,7
1503,1.0,6.6,2.6,3.5999999999999996,1.2,3.5000000000000004,4.3,1.26,9.9094,3.01,6.3,11.4,5.92456773456872,6
1506,1.0,6.4,1.4000000000000001,3.1,1.2,3.4000000000000004,5.3,1.38,9.9084,3.38,3.5,11.5,6.538522328249015,7
1512,1.0,7.2,2.0,2.2,1.6,4.3999999999999995,1.7,1.01,9.947099999999999,3.37,5.300000000000001,10.0,5.3096903394376405,5
1514,1.0,7.6,2.5,3.4000000000000004,1.3,5.59999999999999,3.4,1.76,9.9434,3.1,5.1,9.5,5.084483953387421,5
1518,1.0,6.3,3.0,3.4000000000000004,1.6,4.9,1.4,1.32,9.94,3.3,4.9,9.5,5.136528778326414,6
1521,1.0,7.0,2.9,3.7,1.6,3.5000000000000004,3.4,1.26,9.9058,3.26,4.699999999999999,12.3,6.362965537713252,6
1522,1.0,7.6,1.6,4.4,1.4,4.3,2.5,1.09,9.932,3.11,7.5,10.3,5.829417970663987,6
1524,1.0,6.7,3.2,3.2,1.7,3.1,3.1,1.14,9.8946,3.12,3.5,12.5,6.255827286199008,6
1528,1.0,6.8,1.7999999999999998,2.8000000000000003,1.1,2.7,3.2,1.12,9.908900000000001,3.15,4.5,11.0,6.037209978105206,7
1531,1.0,6.6,2.3000000000000003,2.6,1.3,4.5,1.6,1.28,9.934,3.36,6.0,10.0,5.552889201044557,6
1533,1.0,5.6,1.75,2.9,0.8,4.3,2.0,0.67,9.911200000000001,3.28,4.8,9.9,5.824358890041971,6
1536,1.0,9.2,1.9,4.2,2.0,4.7,1.6,1.04,9.9517,3.09,6.6000000000000005,10.0,5.469694534408347,4
1537,1.0,7.0,3.5,1.7000000000000002,1.1,4.9,0.7,1.19,9.9297,3.13,3.5999999999999996,9.7,4.750931626688266,6
1540,1.0,5.4,2.9,3.8,1.2,2.89999999999999,3.1,1.32,9.8895,3.28,3.5999999999999996,12.4,6.324390309537929,6
1552,1.0,7.6,1.5,4.0,1.3,3.5999999999999996,2.4,1.12,9.932,3.14,7.6,10.0,5.889676258593123,5
1567,1.0,5.9,2.2,3.8,1.3,4.6,2.4,0.9,9.9232,3.2,4.699999999999999,10.0,5.506417383702127,6
1570,1.0,7.5,2.1,2.9,1.5,4.6,3.5,1.07,9.9123,3.15,4.5,11.3,6.165929331896413,6
1572,1.0,5.8,2.9,0.5,0.8,3.8,1.1,0.3,9.924,3.36,3.5,9.2,5.132408155146942,5
1587,1.0,6.2,2.0,2.8000000000000003,1.1,3.9,2.4,0.78,9.899000000000001,3.36,4.699999999999999,12.1,6.4045795781169,6
1589,1.0,6.5,2.2,2.7,1.6,3.9,3.6,1.16,9.9178,3.38,5.699999999999999,11.0,6.380044525675173,7
1592,1.0,6.7,2.6,3.0,1.8,4.3,2.5,1.21,9.943999999999999,3.44,6.1,10.2,5.628214167118342,6
1593,1.0,6.4,2.2,3.4000000000000004,1.8,5.7,2.9,1.04,9.959,3.81,5.699999999999999,10.3,5.715714640315867,6
1595,1.0,6.9,3.1,3.4000000000000004,1.6,3.2,2.3,1.28,9.917,3.37,4.699999999999999,11.7,6.053505139226111,6
1598,1.0,6.8,2.3000000000000003,3.0,1.7,4.3,1.9,0.95,9.9207,3.17,4.6000000000000005,10.7,5.7286018395158855,7
1599,1.0,6.9,1.2,3.5999999999999996,2.2,3.6999999999999997,1.8,1.11,9.919,3.41,8.2,11.9,6.907728389682442,8
1604,1.0,5.8,1.7000000000000002,3.4000000000000004,1.8,4.5,9.6,1.7,9.9035,3.38,9.0,11.8,7.82479145993413,8
1607,1.0,5.9,2.0,2.3000000000000003,1.5,3.6999999999999997,3.8,0.93,9.9021,3.36,4.9,12.0,6.5679899012427505,6
1609,1.0,9.2,1.6,4.9,2.0,4.3999999999999995,1.8,1.07,9.9514,3.1,5.300000000000001,10.2,5.428176340475786,4
1610,1.0,6.9,2.8000000000000003,3.3000000000000003,1.2,3.9,1.6,0.98,9.904,3.07,3.9000000000000004,11.7,5.670802831202228,6
1611,1.0,6.0,3.3000000000000003,2.0,1.8,3.1,4.9,1.59,9.919,3.41,5.300000000000001,11.0,6.289049200966501,6
1614,1.0,6.3,1.6,4.0,1.6,3.3000000000000003,5.9,1.48,9.914,3.44,5.300000000000001,11.4,6.8826785060429545,5
1615,1.0,6.0,3.2,3.0,1.9,3.3000000000000003,4.1,1.42,9.8912,3.29,4.2,12.8,6.7641945129534395,7
1630,1.0,6.2,3.0,3.2,1.2,5.2,3.2,1.85,9.9266,3.28,4.4,10.1,5.440189060129077,5
1633,1.0,7.6,4.8,3.7,0.8,3.6999999999999997,0.4,1.0,9.902,3.03,3.9000000000000004,11.4,5.288906612922759,4
1635,1.0,5.1,2.3000000000000003,1.7999999999999998,1.0,5.3,1.3,0.99,9.8956,3.22,3.9000000000000004,11.5,5.756725143989097,5
1638,1.0,7.7,2.4,3.0,1.4,4.09999999999999,1.5,1.02,9.929,3.26,5.300000000000001,10.4,5.7105908776551395,6
1641,1.0,5.9,2.0,2.3000000000000003,1.5,3.6999999999999997,3.8,0.93,9.9021,3.36,4.9,12.0,6.5679899012427505,6
1643,1.0,7.3,3.4000000000000004,3.0,1.3,5.7,2.5,1.73,9.948,3.26,5.1,9.1,4.951224117877067,6
1651,1.0,6.8,3.7,2.8000000000000003,1.9,2.4,6.4,1.06,9.8993,3.45,6.0,12.6,7.3253109222405675,8
1652,1.0,7.5,2.8000000000000003,4.1,1.3,4.3999999999999995,1.1,1.26,9.9293,3.28,4.5,10.3,5.514133942767368,5
1653,1.0,8.1,1.9,4.0,0.9,3.6999999999999997,7.3,1.8,9.926,3.06,3.4000000000000004,10.0,5.884603338288416,6
1655,1.0,6.7,2.2,3.7,1.6,2.79999999999999,2.4,1.02,9.913,3.29,5.8999999999999995,11.6,6.315346924712871,7
1659,1.0,6.2,2.5,3.9000000000000004,1.3,5.1,4.2,1.35,9.906,3.23,4.0,11.1,6.1914184630061,6
1662,1.0,6.5,1.7000000000000002,3.1,1.5,4.09999999999999,3.4,1.21,9.9092,3.06,4.6000000000000005,10.5,6.077675910157497,6
1663,1.0,6.6,1.7000000000000002,3.8,1.5,3.2,2.8,1.12,9.914,3.25,5.5,11.4,6.231343096489803,7
1664,1.0,5.5,1.2,3.3000000000000003,1.0,3.8,2.3,1.31,9.9164,3.25,4.5,9.8,5.764519681852025,5
1666,1.0,5.8,2.2,2.5,1.5,2.4,2.1,1.09,9.9234,3.37,5.8,10.4,5.903528859695258,6
1668,1.0,6.3,1.3,4.2,1.1,4.3,6.3,1.46,9.9066,3.13,7.199999999999999,11.2,6.672952063381965,7
1673,1.0,7.5,2.1,3.4000000000000004,1.2,6.0,2.6,1.11,9.931,3.51,4.699999999999999,10.7,5.998042057424867,6
1684,1.0,7.0,1.4000000000000001,4.0,1.7,3.5000000000000004,1.6,0.85,9.911,3.19,4.2,11.8,6.137408044542149,6
1685,1.0,7.8,2.1,4.9,1.35,5.2,0.6,0.48,9.911,3.15,2.8000000000000003,11.4,5.78006196291881,5
1695,1.0,5.2,1.85,2.2,1.0,3.0,4.7,1.23,9.9218,3.55,4.4,10.15,6.112220845512459,6
1701,1.0,5.9,3.0,2.9,1.1,3.5999999999999996,2.3,0.56,9.904,3.19,3.8,11.3,5.695651551809616,5
1704,1.0,6.5,2.4,3.8,1.0,2.7,3.1,0.9,9.8926,3.24,3.5999999999999996,12.3,6.372520316885914,6
1705,1.0,6.9,2.8000000000000003,4.1,1.4,1.6,0.6,0.55,9.887599999999999,3.16,4.0,13.4,6.293009903341718,5
1707,1.0,6.8,2.5,1.7999999999999998,1.4,5.59999999999999,1.3,1.37,9.935,3.11,4.2,9.5,4.901790480654857,5
1712,1.0,6.8,3.2,3.3000000000000003,0.7,2.7,1.5,0.66,9.899000000000001,3.11,3.1,11.8,5.5298538146726255,6
1713,1.0,5.7,2.2,2.5,1.1,5.0,9.7,1.75,9.9099,3.44,6.2,11.1,7.031964827154835,6
1716,1.0,6.5,1.7999999999999998,3.3000000000000003,1.4,2.89999999999999,3.5,1.38,9.9114,3.36,6.0,11.5,6.550026673128065,7
1717,1.0,7.2,2.0,3.0,2.0,3.9,4.3,1.88,9.911,3.3,4.1,12.0,6.635391231711978,6
1718,1.0,6.9,4.9,2.4,1.2,4.9,1.3,1.25,9.932,3.17,5.1,9.4,4.85370424150197,5
1719,1.0,7.3,3.2,3.5,1.4,5.0,0.8,1.63,9.9244,3.24,4.2,10.7,5.41859519286709,5
1720,1.0,9.4,2.8000000000000003,3.0,1.6,4.5,3.6,1.39,9.9534,3.11,4.9,9.3,5.242770547253158,5
1726,1.0,4.8,1.3,3.2,1.2,4.2,4.0,0.98,9.898,3.42,6.4,11.8,6.795705110969521,7
1728,1.0,6.8,1.4000000000000001,1.7999999999999998,1.4,4.7,3.0,0.9,9.9164,3.27,5.4,11.2,6.147855812509755,6
1729,1.0,7.5,1.9,4.9,1.6,4.7,4.2,1.4,9.932,3.4,4.699999999999999,10.7,6.219783226131811,6
1730,1.0,5.0,2.55,2.2,2.7,4.3,4.6,1.53,9.9238,3.75,7.6,11.3,7.2037509950343175,6
1732,1.0,6.8,2.8000000000000003,3.9000000000000004,1.4,3.5999999999999996,1.5,1.15,9.918,3.27,7.199999999999999,11.7,5.967693148560771,5
1733,1.0,7.0,1.5,3.4000000000000004,1.4,3.9,2.1,1.77,9.927,3.32,6.2,10.8,6.00663413750695,5
1738,1.0,5.5,4.85,0.0,1.5,6.5,0.8,1.03,9.94,3.63,4.0,9.7,4.896935061721713,4
1741,1.0,5.4,3.0,3.0,1.2,2.89999999999999,2.5,0.93,9.8742,3.31,4.0,13.6,6.725837808028756,7
1744,1.0,6.6,1.6,4.0,1.5,4.3999999999999995,4.8,1.43,9.911999999999999,3.54,5.2,12.4,6.887165365972292,7
1749,1.0,6.0,2.3000000000000003,3.4000000000000004,1.3,2.5,2.3,1.11,9.8961,3.36,3.7,12.7,6.367439014373644,6
1751,1.0,7.4,1.7999999999999998,2.9,1.4,4.2,3.4,1.01,9.9384,3.54,6.0,10.5,6.149665861392831,7
1752,1.0,7.8,2.1,2.7,1.2,5.1,2.0,0.89,9.936,3.06,4.6000000000000005,9.1,5.170803681056252,5
1753,1.0,5.0,2.4,3.4000000000000004,1.1,3.4000000000000004,4.9,1.58,9.8774,3.32,3.2,13.1,6.817023557664101,7
1758,1.0,6.9,2.1,4.9,1.4,4.09999999999999,1.5,1.64,9.927,3.25,6.3,11.0,5.747821212389502,5
1759,1.0,6.3,2.2,3.0,2.0,5.0,2.3,1.2,9.9204,3.24,4.699999999999999,10.4,5.991680813411123,6
1763,1.0,9.1,2.7,3.2,1.1,3.1,1.5,1.51,9.936,3.03,4.1,10.6,5.0241044720058765,5
1774,1.0,6.3,2.7,3.8,0.9,5.1,0.7,1.4,9.926,3.45,5.0,10.5,5.482966020637786,7
1775,1.0,6.8,3.2,2.1,2.2,4.3999999999999995,1.5,0.68,9.932,3.17,3.9000000000000004,9.4,5.414272389058893,6
1778,1.0,6.9,2.4,3.3000000000000003,1.7,3.5000000000000004,4.7,1.36,9.9,3.26,4.0,12.6,6.678436820720825,7
1782,1.0,6.6,1.4000000000000001,4.4,1.6,4.2,4.7,1.4,9.93,3.32,5.1,10.2,6.170900591927896,6
1787,1.0,8.6,3.4000000000000004,3.5999999999999996,1.4,4.5,1.1,1.19,9.9556,3.17,4.699999999999999,9.4,4.645465379847952,4
1788,1.0,5.8,3.1,3.3000000000000003,1.2,3.5999999999999996,2.3,0.99,9.916,3.18,6.0,10.5,5.604268270491826,6
1791,1.0,6.2,1.5,2.7,1.4,4.09999999999999,5.1,1.17,9.909,3.28,3.8,11.2,6.386172760564481,6
1792,1.0,7.9,2.1,3.9000000000000004,2.0,5.7,2.1,1.38,9.9176,3.05,5.2,10.9,6.1094301113412435,5
1794,1.0,7.3,2.1,3.3000000000000003,1.0,3.6999999999999997,6.6,1.44,9.923,3.11,5.2,10.2,5.9965499057257805,6
1799,1.0,5.2,2.1,3.1,1.7,4.8,1.7,0.61,9.8953,3.24,3.7,12.0,6.1862745102640675,7
1802,1.0,7.2,1.9,3.9000000000000004,1.2,3.5999999999999996,3.2,0.85,9.918,3.16,5.0,10.5,5.982877609023506,5
1803,1.0,7.0,1.7999999999999998,2.6,1.4,4.3999999999999995,4.6,0.89,9.9256,3.39,4.8,10.7,6.213118446370646,7
1804,1.0,9.1,3.3000000000000003,3.8,1.7,6.2,5.05,3.44,9.958,3.1,7.0,9.5,5.333898231566045,5
1807,1.0,5.2,1.55,3.3000000000000003,1.6,2.79999999999999,1.3,0.59,9.8975,3.3,8.4,11.9,6.779821154892374,8
1811,1.0,7.6,3.1,2.4,1.8,3.6999999999999997,3.9,1.5,9.913,3.05,4.4,11.8,5.930673409151011,7
1814,1.0,8.0,1.9,3.0,2.0,5.3,4.8,1.4,9.94,3.18,4.9,9.6,5.948487212883192,6
1817,1.0,7.1,2.7,2.8000000000000003,1.25,2.3,0.3,0.89,9.8993,2.95,3.0,11.4,5.519229303021568,4
1831,1.0,7.2,3.2,3.3000000000000003,1.4,2.89999999999999,2.9,1.09,9.902,3.15,5.1,12.8,6.130729868276695,7
1833,1.0,7.3,1.3,3.1,2.3,5.4,2.2,1.04,9.924,3.24,9.200000000000001,11.5,6.681081493926409,7
1834,1.0,7.9,1.9,2.6,2.1,3.9,0.8,1.43,9.942,3.05,7.4,9.8,5.500626639348986,5
1840,1.0,5.7,2.5,2.1,1.5,4.3999999999999995,2.1,1.08,9.9142,3.3,5.8999999999999995,11.0,5.935123332085796,6
1844,1.0,5.8,2.6,1.7999999999999998,1.2,3.1,4.0,1.14,9.908,3.42,4.0,11.0,6.256508825199226,7
1847,1.0,6.5,1.9,3.2,1.4,4.0,3.1,1.32,9.922,3.36,5.4,10.8,6.10049930480897,7
1852,1.0,8.9,2.1,3.7,1.2,2.79999999999999,2.0,0.93,9.9244,3.2,3.7,11.5,5.7700874857590625,5
1853,1.0,6.2,1.7999999999999998,3.8,1.5,2.79999999999999,3.6,1.17,9.93,3.47,5.4,9.7,6.237684496370001,6
1868,1.0,8.1,2.7,4.1,1.45,3.3000000000000003,1.1,0.63,9.908,2.99,5.6000000000000005,12.0,5.9027652375885085,5
1869,1.0,5.8,2.8000000000000003,3.0,1.5,2.6,3.1,1.14,9.895199999999999,3.32,6.0,12.5,6.645705154584334,7
1870,1.0,6.6,3.7,2.4,2.0,6.4,2.3,1.2,9.946,3.32,5.4,9.4,5.188914894152614,5
1871,1.0,6.6,2.7,2.5,1.2,3.3000000000000003,3.6,1.11,9.8918,3.16,3.7,12.4,6.312253063728682,6
1872,1.0,6.8,2.4,4.0,1.8,4.7,3.4,1.05,9.9,3.13,4.9,12.8,6.406768079861106,8
1882,1.0,6.1,2.2,4.0,1.85,3.1,2.5,1.11,9.8966,3.03,3.0,11.8,6.104518470789152,7
1890,1.0,6.0,2.5,2.8000000000000003,2.2,2.6,5.4,1.26,9.898,3.43,6.5,12.9,7.382262756565334,8
1893,1.0,6.6,3.5999999999999996,2.9,1.6,2.1,2.4,0.85,9.8965,3.41,6.1,12.4,6.82236405279858,9
1894,1.0,6.9,2.5,3.4000000000000004,1.3,3.5000000000000004,2.7,0.82,9.9045,3.18,4.4,12.2,6.055985401388866,6
1895,1.0,7.3,3.4000000000000004,2.2,1.4,4.3999999999999995,4.3,1.76,9.9286,3.14,4.6000000000000005,9.9,5.516652593646786,5
1899,1.0,8.3,4.1,5.1,2.0,4.6,1.1,2.07,9.93,3.02,5.5,11.4,5.323618113260435,5
1905,1.0,8.2,3.7,2.7,1.7,2.79999999999999,1.0,0.59,9.923,2.97,4.8,10.4,5.357804686853344,5
1911,1.0,6.5,2.3000000000000003,3.9000000000000004,1.9,3.5999999999999996,4.1,0.98,9.9,3.19,4.3,11.9,6.649986595776128,7
1912,1.0,5.9,1.7999999999999998,2.8000000000000003,1.0,3.6999999999999997,2.4,0.88,9.9094,3.29,5.5,10.65,6.087136533464203,7
1913,1.0,7.8,2.8000000000000003,3.4000000000000004,1.6,2.79999999999999,3.2,1.18,9.901,3.0,3.8,12.1,6.160467386934906,7
1914,1.0,8.5,2.3000000000000003,3.4000000000000004,1.3,3.5000000000000004,5.4,1.1,9.9176,3.07,5.5,11.0,6.305698855153566,7
1917,1.0,7.3,2.3000000000000003,3.7,1.9,4.09999999999999,5.1,1.65,9.908,3.26,4.0,12.2,6.675522629130611,8
1921,1.0,7.5,3.0,3.2,1.4,3.2,3.1,1.61,9.9154,2.95,4.2,10.5,5.576189189737021,5
1926,1.0,6.7,1.6,3.7,1.3,3.5999999999999996,4.5,1.25,9.8964,3.19,5.1,12.4,6.7153520461328355,7
1932,1.0,9.0,4.3,3.0,1.5,5.0,0.7,1.75,9.951,3.11,4.5,9.7,4.578650561788274,4
1938,1.0,8.4,1.9,4.3,2.1,5.2,2.0,1.04,9.94,2.85,4.6000000000000005,9.5,5.217426991052326,5
1941,1.0,5.8,2.6,1.7999999999999998,1.2,3.1,4.0,1.14,9.908,3.42,4.0,11.0,6.256508825199226,7
1946,1.0,7.3,2.6,3.1,1.6,4.0,3.9,1.73,9.918,3.19,5.1,11.4,6.072365442634885,6
1947,1.0,6.5,1.9,1.0,1.3,4.6,2.3,1.07,9.937000000000001,3.29,4.5,10.0,5.1859223145762785,5
1956,1.0,8.9,1.3,4.9,1.0,2.79999999999999,0.6,0.24,9.926,2.91,3.2,9.9,5.256652798523147,5
1960,1.0,6.6,3.3000000000000003,4.1,2.0,2.7,1.4,0.79,9.9063,3.27,6.3,12.4,6.380397246243474,6
1964,1.0,7.2,1.3,4.6000000000000005,1.3,4.3999999999999995,4.8,1.11,9.9127,2.97,4.5,11.1,6.012488846906772,5
1965,1.0,6.0,4.1,2.3000000000000003,1.1,6.6000000000000005,2.2,1.48,9.9266,3.3,4.699999999999999,9.6333333333,5.155147483296772,5
1966,1.0,5.6,1.9,2.7,0.9,4.0,5.2,1.03,9.9026,3.5,3.9000000000000004,11.2,6.634850276173257,5
1970,1.0,9.6,2.5,5.4,1.3,4.0,1.6,1.6,9.938,2.94,4.3,10.5,5.135260672665537,5
1975,1.0,7.4,2.2,2.7,1.6,5.7,4.5,0.98,9.9299,3.29,4.4,9.9,6.023215545621479,7
1976,1.0,5.0,3.3000000000000003,1.6,1.5,4.9,1.0,0.97,9.917,3.48,4.4,10.7,5.621957586752533,6
1979,1.0,7.0,3.5,3.1,1.8,6.9,1.5,1.62,9.943999999999999,3.18,4.699999999999999,9.4,4.896506105824328,5
1988,1.0,7.1,2.5,3.9000000000000004,2.1,3.5999999999999996,3.0,1.24,9.908,3.28,4.3,12.2,6.559523343188206,8
1991,1.0,6.0,3.5,5.1,1.2,2.89999999999999,1.0,1.02,9.902999999999999,3.46,4.2,11.9,6.161615169219078,6
1992,1.0,7.7,2.9,4.8,2.3,4.9,3.6,1.78,9.931,3.17,6.4,10.6,6.184421384133521,6
1993,1.0,7.4,2.0,3.7,1.2,2.79999999999999,2.8,0.89,9.9132,3.14,6.1,11.8,6.069045012151868,6
1998,1.0,8.0,1.4000000000000001,3.3000000000000003,1.2,4.5,7.1,1.62,9.914,3.07,4.699999999999999,11.0,6.486579151989158,6
2008,1.0,6.9,3.3000000000000003,2.1,1.0,5.3,3.9,1.48,9.927,3.12,4.5,9.4,5.276226899878526,6
2013,1.0,8.2,2.7,4.3,1.6,3.5000000000000004,3.1,1.28,9.916,3.1,5.0,12.3,6.007070123544302,6
2017,1.0,9.2,3.4000000000000004,2.7,1.2,2.6,1.7,0.73,9.921,3.08,3.9000000000000004,10.8,5.597416115353811,5
2022,1.0,6.0,1.9,2.6,1.4,3.9,3.0,1.04,9.899799999999999,3.32,4.1,12.4,6.35799449652416,6
2023,1.0,7.4,2.0,2.9,1.7,4.7,1.6,1.0,9.9243,3.28,4.5,10.6,5.933549527495545,6
2026,1.0,8.3,1.7999999999999998,3.0,1.1,3.3000000000000003,2.0,0.57,9.9109,3.02,5.1,11.0,5.989887760343489,6
2032,1.0,6.3,2.55,3.7,1.1,4.0,3.7,1.14,9.905000000000001,3.0,3.9000000000000004,10.9,5.701188517648164,6
2035,1.0,6.3,1.4000000000000001,3.9000000000000004,1.2,4.3999999999999995,2.6,1.16,9.92,3.26,5.300000000000001,10.3,5.952922678746007,6
2038,1.0,7.8,2.5,3.7,1.0,4.3,1.0,0.8,9.9128,3.08,3.8,11.4,5.486015080121047,5
2043,1.0,6.3,1.2,3.5999999999999996,2.1,4.3999999999999995,4.7,1.46,9.914,3.27,7.4,11.4,6.927467268095767,7
2045,1.0,5.9,2.7,3.2,2.0,3.4000000000000004,3.1,1.02,9.895199999999999,3.16,5.6000000000000005,12.3,6.591211668911767,6
2057,1.0,6.0,2.9,2.5,1.4,3.3000000000000003,3.0,1.14,9.8794,3.08,4.3,13.2,6.457328238695397,6
2063,1.0,7.9,2.1,4.0,1.2,3.9,3.8,1.07,9.92,3.21,5.4,10.8,6.192783504696669,6
2065,1.0,7.3,2.8000000000000003,3.5,1.6,5.4,3.1,1.48,9.9178,3.18,4.699999999999999,10.7,5.989024630269568,5
2070,1.0,6.4,1.7000000000000002,2.7,1.5,3.6999999999999997,2.0,0.98,9.916,3.46,4.2,11.0,6.271803618629117,7
2073,1.0,5.2,3.0,3.4000000000000004,1.5,3.8,1.8,0.96,9.8942,3.56,4.8,13.0,6.6262352581168935,8
2076,1.0,5.8,1.7999999999999998,3.7,1.1,3.5999999999999996,3.1,0.96,9.8942,3.16,4.8,12.0,6.296470829125909,6
2084,1.0,7.2,3.7,1.5,2.0,2.89999999999999,2.7,0.87,9.902999999999999,3.3,5.8999999999999995,12.6,6.588068046360877,7
2085,1.0,9.4,2.6,5.300000000000001,1.2,4.7,2.5,1.09,9.921,3.23,2.8000000000000003,12.5,5.845811405106511,6
2088,1.0,6.0,2.3000000000000003,3.4000000000000004,1.3,2.5,2.3,1.11,9.8961,3.36,3.7,12.7,6.367439014373644,6
2092,1.0,7.2,2.4,2.4,1.7,4.5,1.8,1.61,9.919599999999999,3.25,5.300000000000001,11.2,5.96918020076581,6
2094,1.0,6.0,2.7,1.5,1.5,5.59999999999999,3.5,1.28,9.936,3.12,4.5,8.8,5.06190627101839,5
