,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
1236,1.0,6.0,2.1,2.4,12.1,5.0,5.5,1.64,9.97,3.34,3.9000000000000004,9.4,5.77859201711644,5
1237,1.0,6.9,1.9,4.9,6.6,3.5999999999999996,4.9,1.72,9.932,3.2,2.7,11.5,6.439152034339387,6
1239,1.0,7.4,2.1,2.7,7.3,3.1,4.1,1.44,9.932,3.15,3.8,11.8,6.389381551364534,7
1240,1.0,7.2,3.2,4.0,8.7,3.8,4.5,1.54,9.9568,3.2,4.699999999999999,10.4,5.9606023873582386,6
1242,1.0,7.7,3.1,3.5999999999999996,4.3,2.6,1.5,0.87,9.915199999999999,3.11,4.8,12.0,6.3813392534896405,5
1244,1.0,6.9,1.5,2.8000000000000003,4.4,2.89999999999999,1.4,1.07,9.9347,3.24,4.6000000000000005,10.4,5.899939859294304,8
1247,1.0,5.8,6.1,0.1,8.4,4.09999999999999,3.1,1.04,9.909,3.26,7.199999999999999,14.05,6.728088535269797,7
1248,1.0,7.0,1.5,3.8,2.2,4.7,3.3,0.96,9.928,3.13,3.9000000000000004,10.4,5.8993623010047385,8
1252,1.0,8.0,2.0,3.0,8.1,3.6999999999999997,4.2,1.3,9.937899999999999,3.1,6.7,11.8,6.4723339105505815,6
1253,1.0,6.3,2.9,2.8000000000000003,4.7,5.8999999999999995,2.8,0.81,9.9036,3.24,5.6000000000000005,12.7,6.588891203500611,8
1257,1.0,6.9,3.0,3.5999999999999996,4.5,5.4,3.1,2.03,9.9513,3.4,5.699999999999999,10.4,5.70810439130938,4
1258,1.0,7.5,2.8000000000000003,3.3000000000000003,7.7,4.8,4.2,1.8,9.974,3.37,5.8999999999999995,10.1,5.657051529301094,6
1260,1.0,8.0,3.0,3.5999999999999996,11.0,3.4000000000000004,0.8,0.7,9.9354,3.05,4.1,12.2,6.250509120343619,6
1262,1.0,7.2,2.0,3.1,10.0,5.4,4.9,1.65,9.97,3.4,4.2,9.9,5.832211436671908,6
1263,1.0,7.2,4.4,2.8000000000000003,3.4,4.8,2.2,1.12,9.9188,3.21,3.7,11.3,5.9704887289620965,7
1265,1.0,8.3,2.6,4.1,9.2,4.2,4.1,1.62,9.943999999999999,3.1,3.8,12.0,6.298946062100236,7
1266,1.0,5.3,3.2,2.3000000000000003,9.65,2.6,2.6,1.19,9.9168,3.18,5.300000000000001,12.2,6.584556147642316,6
1268,1.0,6.7,1.3,3.2,3.7,1.7000000000000002,3.2,0.99,9.934800000000001,3.12,4.4,10.0,5.995543348968618,6
1270,1.0,6.3,4.1,3.0,3.2,3.0,4.9,1.64,9.927,3.53,7.9,11.7,6.686526258119741,7
1272,1.0,7.2,3.0,3.0,8.7,2.1999999999999997,1.4,1.11,9.9576,3.11,6.1,10.6,5.72225624556269,5
1276,1.0,9.6,6.550000000000001,2.1,2.0,3.9,2.1,1.2,9.9188,3.0,10.0,12.6,6.230789142812577,6
1277,1.0,8.5,3.2,3.5999999999999996,14.9,4.09999999999999,4.7,1.9,9.982,3.08,3.1,10.0,5.695943795534102,6
1278,1.0,6.4,3.2,2.7,4.9,3.4000000000000004,1.8,1.22,9.916,3.36,7.1,12.5,6.577937476808245,6
1280,1.0,6.3,2.1,3.3000000000000003,13.9,4.6,6.8,1.79,9.971,3.36,5.0,10.4,6.276447578371034,6
1284,1.0,7.8,2.2,2.6,9.0,4.7,3.8,1.32,9.97,3.25,5.300000000000001,10.2,5.687115781936664,6
1285,1.0,9.3,3.4000000000000004,4.9,7.3,5.2,3.0,1.46,9.98,3.17,6.1,10.2,5.444173634460908,5
1286,1.0,7.1,2.0,3.1,6.85,5.3,3.2,2.11,9.9587,3.31,5.8999999999999995,10.4,5.686000841608557,6
1288,1.0,6.1,3.5,2.4,2.3,3.4000000000000004,2.5,1.33,9.906,3.34,5.8999999999999995,12.0,6.484923832539275,7
1291,1.0,7.4,1.9,4.9,9.3,3.0,2.6,1.32,9.94,2.99,3.2,11.0,6.101169597040489,7
1293,1.0,6.3,3.5999999999999996,3.0,4.8,4.9,1.4,0.85,9.932,3.28,3.9000000000000004,10.6,5.722592992447363,5
1295,1.0,6.6,3.5,1.9,10.5,6.0,1.5,0.82,9.9588,3.13,3.8,9.9,5.2512432645264004,4
1305,1.0,6.9,2.8000000000000003,3.7,9.1,3.6999999999999997,1.6,0.76,9.948,3.05,5.4,11.1,5.8434407268988675,5
1306,1.0,7.9,2.9,3.9000000000000004,6.7,3.5999999999999996,0.6,1.17,9.938,3.12,4.2,10.7,5.811153068099972,5
1308,1.0,6.5,1.9,2.6,5.2,4.0,3.1,1.4,9.95,3.26,6.800000000000001,9.5,5.711315990974064,6
1309,1.0,6.9,2.4,3.5999999999999996,20.8,3.1,4.0,1.39,9.975000000000001,3.2,3.3000000000000003,11.0,6.336466370895164,6
1310,1.0,6.3,2.8000000000000003,2.2,11.5,3.5999999999999996,2.7,1.5,9.9445,3.0,3.3000000000000003,10.6,5.774991197670191,6
1314,1.0,6.9,1.7999999999999998,3.8,8.1,4.9,4.4,1.76,9.958,3.3,5.4,9.8,5.893404870283268,6
1318,1.0,5.5,1.7999999999999998,2.2,5.5,3.6999999999999997,1.0,0.86,9.9156,3.46,4.4,12.2,6.4373281231301025,5
1319,1.0,6.9,4.4,2.7,5.0,3.8,3.3,1.66,9.9124,3.2,4.2,12.2,6.406198286874316,6
1322,1.0,8.1,2.6,3.3000000000000003,11.1,5.2,5.25,1.58,9.976,3.03,4.9,10.2,5.620898384718387,7
1325,1.0,5.0,2.7,3.2,4.5,3.2,5.8,1.78,9.8956,3.45,3.1,12.6,7.157402892272698,7
1326,1.0,6.9,2.3000000000000003,3.2,16.4,4.5,6.2,1.53,9.972,3.22,4.2,10.5,6.242568371406479,5
1330,1.0,5.9,3.2,3.3000000000000003,2.1,2.7,3.5,1.38,9.8945,3.37,4.2,12.7,6.905117744021434,6
1335,1.0,7.1,4.3,2.5,2.8,3.5999999999999996,4.3,1.32,9.8975,3.21,4.699999999999999,13.4,6.858463262378538,6
1337,1.0,6.9,1.1500000000000001,3.5,5.4,4.8,3.6,1.08,9.939,3.32,4.2,10.2,6.06690031360346,6
1340,1.0,7.0,2.3000000000000003,2.6,7.2,4.09999999999999,2.1,0.9,9.9509,3.22,5.5,9.5,5.657826490146784,6
1343,1.0,8.9,2.7,3.4000000000000004,10.7,2.89999999999999,1.95,1.66,9.966899999999999,3.13,4.8,10.6,5.7748927184864804,5
1347,1.0,6.3,2.2,2.2,5.6,3.9,3.1,1.28,9.929599999999999,3.12,4.6000000000000005,10.4,5.918153815378991,6
1349,1.0,6.4,1.7000000000000002,2.7,9.9,4.7,2.6,1.01,9.9596,3.34,5.0,9.9,5.775576147130968,6
1350,1.0,6.9,1.9,3.9000000000000004,8.0,2.79999999999999,2.2,0.84,9.94,3.11,6.6000000000000005,10.8,6.186271216898269,6
1351,1.0,7.0,1.3,3.7,12.85,4.2,3.6,1.05,9.9581,3.05,5.5,10.7,6.080036934282333,6
1353,1.0,7.0,2.2,2.6,2.8,3.5999999999999996,4.4,1.32,9.9078,3.34,4.1,12.0,6.733592176481795,7
1355,1.0,6.8,3.4000000000000004,2.7,5.2,6.0,1.4,1.69,9.9252,3.27,5.699999999999999,11.6,5.9393719887421605,6
1356,1.0,6.0,2.8000000000000003,2.7,15.5,3.5999999999999996,3.1,1.34,9.9408,3.19,4.4,13.0,6.61491366551726,7
1359,1.0,7.7,2.5,4.9,2.5,4.7,3.1,1.69,9.9252,3.07,5.699999999999999,10.6,6.018208525191788,6
1360,1.0,6.8,2.8000000000000003,3.5999999999999996,8.0,4.5,2.8,1.23,9.928,3.02,3.7,11.4,6.078156771819392,6
1365,1.0,7.9,3.4000000000000004,4.4,6.5,2.7,4.7,1.26,9.9124,2.96,3.7,12.5,6.770325664347826,6
1368,1.0,6.3,1.0,2.4,6.0,3.9,2.5,1.07,9.9511,3.59,4.9,10.5,6.0447906464042696,7
1373,1.0,6.0,1.3,2.8000000000000003,5.7,3.8,5.6,1.895,9.948,3.59,4.3,10.6,6.3224022714059185,7
1374,1.0,6.9,3.1,3.4000000000000004,7.4,5.8999999999999995,3.6,1.74,9.963,3.46,6.2,11.1,5.8407464066801955,7
1380,1.0,7.4,3.5,2.4,6.0,4.2,2.8,1.23,9.9304,3.14,4.4,11.3,6.018925747408296,5
1381,1.0,6.0,2.6,3.3000000000000003,4.35,4.0,1.5,0.8,9.8934,3.29,5.0,12.7,6.793595301456164,6
1385,1.0,7.9,4.4,3.7,5.85,3.3000000000000003,2.7,0.93,9.92,3.16,5.4,12.6,6.552430903083489,7
1387,1.0,7.0,3.5,3.0,6.5,2.79999999999999,2.7,0.87,9.936,3.4,4.2,11.4,6.314457870798564,7
1388,1.0,6.8,1.7999999999999998,2.1,5.4,5.3,3.4,1.04,9.9445,3.3,4.3,9.4,5.690752067096045,5
1389,1.0,6.1,3.4000000000000004,2.9,2.2,3.5999999999999996,2.5,1.0,9.8938,3.06,4.4,11.8,6.387527137484856,6
1390,1.0,7.4,3.9000000000000004,2.3000000000000003,7.0,3.3000000000000003,2.9,1.26,9.94,3.14,4.2,10.5,5.8610752472981815,5
1396,1.0,7.4,2.5,2.9,6.8,2.0,3.1,1.13,9.9338,3.13,2.9,10.8,6.152648741857347,6
1401,1.0,6.5,1.4000000000000001,3.3000000000000003,7.6,5.0,5.3,1.89,9.966000000000001,3.25,4.9,8.6,5.559213291909738,5
1402,1.0,6.3,2.7,2.3000000000000003,2.9,4.7,1.3,1.0,9.936,3.28,4.3,9.8,5.4714125234013204,5
1409,1.0,5.6,2.1,2.4,4.4,2.7,3.7,1.5,9.91,3.3,3.1,11.5,6.505478006794034,7
1410,1.0,6.3,4.0,2.4,5.1,3.5999999999999996,4.3,1.31,9.9186,3.24,4.4,11.3,6.352175288992117,6
1412,1.0,6.7,3.8,2.6,9.55,3.5999999999999996,3.5,0.91,9.919,2.98,3.7,12.4,6.442459332911898,6
1414,1.0,5.6,1.2,3.3000000000000003,2.9,4.3999999999999995,2.1,0.73,9.8896,3.17,3.2,12.9,6.674122028863277,8
1425,1.0,8.1,2.9,4.9,7.1,4.2,2.2,1.24,9.943999999999999,3.14,4.1,10.8,5.947564347074819,6
1426,1.0,8.0,2.9,4.9,11.7,3.5000000000000004,4.0,1.31,9.958,3.14,3.4000000000000004,10.8,6.15951550563928,5
1427,1.0,6.8,2.0,2.5,6.2,5.2,2.2,1.06,9.935,3.09,5.4,10.8,5.803094372739574,5
1428,1.0,9.2,2.7,3.4000000000000004,10.5,4.3,4.9,2.28,9.974,3.04,4.1,10.4,5.684098562178022,6
1433,1.0,7.6,4.45,4.4,14.5,4.5,6.8,2.12,9.986,3.48,3.5999999999999996,10.0,6.086755034010928,6
1435,1.0,5.7,2.8000000000000003,3.0,3.9,2.6,3.6,1.05,9.8963,3.26,5.8,12.75,6.984349758519726,6
1437,1.0,5.8,2.8000000000000003,3.0,3.9,2.6,3.6,1.05,9.8963,3.26,5.8,12.75,6.992687777997815,6
1438,1.0,7.9,3.1,2.2,13.3,4.8,4.6,2.12,9.9942,3.47,5.8999999999999995,10.0,5.675483085700717,5
1439,1.0,6.1,1.7999999999999998,3.8,2.3,3.3000000000000003,2.8,1.11,9.8962,3.16,4.9,12.4,6.7100088966442675,6
1445,1.0,8.2,3.0,4.4,12.4,4.3,5.2,1.54,9.9452,3.04,3.3000000000000003,12.0,6.48860692538077,6
1446,1.0,6.1,2.5,2.8000000000000003,10.0,5.5,5.6,1.31,9.94,3.22,3.5,10.9,6.22946796971288,6
1450,1.0,7.4,2.5,2.8000000000000003,7.25,2.79999999999999,1.4,0.78,9.9238,2.94,3.7,11.5,6.0728760371046215,7
1460,1.0,6.2,2.8000000000000003,2.7,10.3,3.0,2.6,1.08,9.9388,3.2,3.5999999999999996,10.7,6.106191670053211,6
1461,1.0,6.9,1.5,2.9,2.3,3.3000000000000003,1.4,0.82,9.9132,3.1,5.8,11.2,6.167882714000809,7
1465,1.0,6.7,3.3000000000000003,3.4000000000000004,7.5,3.5999999999999996,3.9,1.24,9.9123,2.99,3.2,12.4,6.519328440410178,8
1466,1.0,7.6,3.9000000000000004,3.2,3.6,3.5000000000000004,2.2,0.93,9.9144,3.08,6.0,12.5,6.367071236517817,7
1469,1.0,5.8,3.2,2.0,2.6,2.7,1.7,1.23,9.8936,3.36,7.800000000000001,13.9,6.973172682483863,7
1472,1.0,6.8,1.7999999999999998,2.8000000000000003,9.8,3.9,2.9,1.13,9.9406,3.11,4.5,10.9,6.091585804248394,7
1473,1.0,6.7,2.0,2.4,6.5,4.3999999999999995,2.8,1.0,9.934800000000001,3.12,3.3000000000000003,10.2,5.801532332149285,6
1478,1.0,5.8,3.5999999999999996,2.6,3.3,3.8,4.0,1.53,9.911,3.34,5.5,11.3,6.45764840274228,6
1479,1.0,6.2,2.8000000000000003,2.7,10.3,3.0,2.6,1.08,9.9388,3.2,3.5999999999999996,10.7,6.106191670053211,6
1485,1.0,4.7,4.55,1.7999999999999998,1.9,3.5999999999999996,3.3,1.06,9.874600000000001,3.21,8.299999999999999,14.0,7.1113278014870005,7
1487,1.0,7.1,4.699999999999999,2.9,14.8,2.4,2.2,1.42,9.951799999999999,3.12,4.8,12.0,6.223180841569195,8
1488,1.0,6.3,3.7,2.8000000000000003,6.3,3.4000000000000004,4.5,1.52,9.921,3.29,4.6000000000000005,11.6,6.526299973032502,7
1489,1.0,6.6,3.0,2.5,8.0,3.5999999999999996,2.1,1.24,9.9362,3.06,3.8,10.8,5.809673562911479,6
1491,1.0,8.0,4.5,3.5999999999999996,8.8,2.6,5.0,1.51,9.927,3.07,2.5,12.7,6.634759382470499,8
1493,1.0,6.3,3.5999999999999996,2.8000000000000003,2.5,3.5000000000000004,1.8,0.73,9.886800000000001,3.1,4.699999999999999,12.8,6.64080388545654,7
1502,1.0,7.3,2.2,3.1,2.3,1.7999999999999998,4.5,0.8,9.8936,3.06,3.4000000000000004,12.9,6.9939938821899705,7
1507,1.0,6.0,2.7,3.1,5.0,4.3,5.4,1.7,9.924,3.28,5.2,11.0,6.411552761146014,6
1508,1.0,6.0,2.6,2.9,3.1,4.09999999999999,3.7,1.44,9.8944,3.22,3.9000000000000004,12.8,6.747960909561946,7
1509,1.0,6.0,2.6,3.2,3.5,2.79999999999999,2.9,1.13,9.911999999999999,3.4,7.1,12.3,6.778424749375675,7
1513,1.0,7.5,3.3000000000000003,3.2,11.1,3.5999999999999996,2.5,1.19,9.962,3.15,3.4000000000000004,10.5,5.709763898870858,6
1515,1.0,5.9,2.1,2.3000000000000003,7.9,3.3000000000000003,2.2,1.3,9.943999999999999,3.38,5.8999999999999995,10.9,6.077666455031993,6
1516,1.0,7.0,2.2,3.1,2.7,3.0,4.1,1.36,9.898,3.16,3.7,12.7,6.828437086398941,7
1517,1.0,6.0,1.9,2.6,12.4,4.8,5.0,1.47,9.972,3.3,3.5999999999999996,8.9,5.652856799348972,6
1529,1.0,5.8,2.8000000000000003,2.7,2.6,5.4,3.0,1.56,9.914,3.53,4.2,12.4,6.412737941282333,5
1530,1.0,6.8,4.3,2.6,5.2,4.3,4.0,1.76,9.9116,3.17,4.1,12.3,6.429881778696046,6
1534,1.0,5.2,5.0,1.7999999999999998,2.0,3.5999999999999996,2.3,1.29,9.8949,3.36,7.7,13.4,6.698807531519005,7
1538,1.0,6.6,3.5,2.6,2.7,4.5,1.9,1.29,9.895199999999999,3.24,4.8,13.0,6.571716728407666,7
1541,1.0,5.8,2.9,3.3000000000000003,3.7,2.89999999999999,3.0,0.88,9.8994,3.25,4.2,12.3,6.732468245223383,6
1544,1.0,6.4,1.25,2.9,5.85,4.2,2.4,0.99,9.92,3.23,3.2,12.0,6.330561633518207,7
1545,1.0,6.3,2.8000000000000003,2.9,6.8,5.1,4.0,1.43,9.9374,3.43,5.8999999999999995,11.0,6.271377951519719,6
1546,1.0,6.3,2.4,2.9,13.7,3.5000000000000004,5.3,1.34,9.956700000000001,3.17,3.8,10.6,6.22367053323746,6
1547,1.0,6.6,2.2,3.4000000000000004,11.6,5.0,5.9,1.4,9.9526,3.22,4.0,10.8,6.265100405728131,5
1548,1.0,6.2,2.4,2.8000000000000003,12.2,4.9,5.4,1.33,9.952,3.19,3.7,10.7,6.138258074680959,6
1549,1.0,7.6,2.0,2.6,4.8,3.3000000000000003,2.6,0.76,9.9076,2.98,4.9,12.3,6.519671464793671,7
1550,1.0,6.3,3.2,3.5,11.1,3.9,2.9,1.98,9.984,3.36,5.0,9.4,5.35879125245108,7
1551,1.0,7.4,2.0,3.5,6.1,2.5,1.0,0.4,9.9244,2.79,5.2,10.9,5.9390918762894325,5
1553,1.0,8.0,3.5999999999999996,4.3,10.1,5.3,2.9,1.46,9.982,3.4,4.6000000000000005,9.5,5.4700875679168055,6
1556,1.0,5.9,3.2,2.0,14.4,5.0,2.9,1.44,9.9666,3.24,4.1,10.3,5.636622179242387,6
1561,1.0,7.1,4.2,2.0,2.8,3.8,2.8,1.09,9.8968,3.23,4.699999999999999,13.4,6.708441422765266,6
1564,1.0,5.9,2.7,2.9,11.4,3.5999999999999996,3.1,1.15,9.949,3.35,4.8,10.5,6.160095995802014,8
1565,1.0,6.1,3.5999999999999996,2.6,8.15,3.5000000000000004,1.4,0.88,9.9031,3.06,2.7,13.0,6.483342312205937,7
1566,1.0,6.8,2.6,2.9,16.95,5.59999999999999,4.8,1.79,9.998000000000001,3.45,4.0,9.6,5.630610848947673,5
1573,1.0,7.9,3.5,2.8000000000000003,12.9,3.2,1.3,0.63,9.932,2.99,4.3,13.0,6.45038490033749,6
1577,1.0,8.1,2.0,3.5999999999999996,9.7,4.3999999999999995,6.3,1.62,9.97,3.1,4.6000000000000005,10.0,5.892180646028973,6
1578,1.0,5.6,3.9000000000000004,2.4,4.7,3.4000000000000004,2.7,0.77,9.906,3.28,3.5999999999999996,12.7,6.532085938261449,5
1582,1.0,5.6,1.3,2.7,4.8,2.79999999999999,2.2,1.04,9.948,3.34,4.5,9.2,5.6382031633746275,6
1583,1.0,7.3,2.6,4.9,5.0,2.79999999999999,3.2,1.07,9.936,3.24,5.4,10.8,6.29452019182644,6
1584,1.0,7.3,4.0,2.8000000000000003,6.5,3.6999999999999997,2.6,0.97,9.9148,3.16,5.8,12.6,6.57546891863997,7
1585,1.0,3.8,3.1,0.2,11.1,3.5999999999999996,2.0,1.14,9.924800000000001,3.75,4.4,12.4,6.657158125251822,6
1591,1.0,5.6,2.3000000000000003,2.5,8.0,4.3,3.1,1.01,9.9429,3.19,4.2,10.4,5.8111173980099275,6
1594,1.0,6.8,1.5,3.2,8.8,5.79999999999999,2.4,1.1,9.972,3.4,4.0,8.8,5.346881171832734,6
1597,1.0,7.4,2.2,2.6,8.8,2.7,2.3,1.12,9.931,2.98,4.1,11.4,6.160585630927928,6
1601,1.0,8.9,3.0,3.5,4.6,3.2,3.2,1.48,9.9458,3.15,4.5,11.5,6.009544391569975,7
1602,1.0,7.0,2.2,2.6,9.2,2.7,3.7,1.22,9.9228,3.06,3.4000000000000004,12.5,6.594012053942475,8
1603,1.0,6.5,3.8,2.6,5.2,4.2,3.3,1.12,9.9067,3.06,5.0,12.3,6.438612331471446,7
1606,1.0,6.6,3.8,2.9,2.9,3.5000000000000004,1.5,1.01,9.8916,3.04,3.7,12.5,6.411229594627678,6
1608,1.0,8.0,4.0,3.3000000000000003,7.7,3.4000000000000004,2.7,0.98,9.935,3.18,4.1,12.2,6.298846327883924,7
1616,1.0,7.1,4.699999999999999,2.9,14.8,2.4,2.2,1.42,9.951799999999999,3.12,4.8,12.0,6.223180841569195,8
1621,1.0,9.4,3.0,3.2,10.7,2.89999999999999,1.4,1.11,9.958,2.85,4.2,10.6,5.640661289297728,5
1623,1.0,7.3,2.5,2.9,7.5,4.9,3.8,1.58,9.965,3.43,3.8,9.6,5.651042263969044,5
1625,1.0,7.1,2.6,3.2,5.9,3.6999999999999997,3.9,0.97,9.934,3.31,4.0,11.6,6.360075667214301,6
1626,1.0,6.6,2.1,3.8,2.2,2.6,4.0,1.04,9.914,3.25,4.0,11.1,6.50082079198137,8
1628,1.0,8.4,2.7,3.0,2.2,3.6999999999999997,3.6,1.29,9.9085,2.89,3.0,11.4666666667,6.182173637805691,6
1631,1.0,7.3,3.0,3.3000000000000003,2.3,4.3,2.8,1.25,9.9084,3.34,4.4,12.6,6.582463458343508,7
1632,1.0,6.4,2.6,2.1,7.1,4.0,3.5,1.62,9.956,3.39,5.8,9.9,5.782662052372432,6
1636,1.0,7.0,2.4,3.5999999999999996,2.8,3.4000000000000004,2.2,1.12,9.9,3.19,3.8,12.6,6.628731342879313,8
1637,1.0,6.6,4.25,2.5,2.35,3.4000000000000004,2.3,0.87,9.9082,3.05,4.1,11.4,6.050896844732137,6
1639,1.0,6.7,2.8000000000000003,2.8000000000000003,2.4,1.2,3.6,1.0,9.9064,3.26,3.9000000000000004,11.7,6.693299650829233,7
1642,1.0,6.3,3.0,2.9,2.1,4.8,3.3,1.42,9.8956,3.22,4.6000000000000005,12.9,6.6246905627034485,7
1646,1.0,6.3,1.9,2.9,5.5,4.2,4.4,1.89,9.9304,3.19,4.699999999999999,10.3,6.085135210657132,6
1647,1.0,6.9,2.3000000000000003,3.8,8.3,4.7,4.7,1.62,9.953999999999999,3.34,5.2,10.5,6.109541669740049,7
1648,1.0,7.3,2.1,3.0,10.9,3.6999999999999997,1.8,1.12,9.97,3.4,5.0,9.6,5.7268706817547335,6
1650,1.0,7.1,0.8999999999999999,3.0,6.2,3.2,2.4,1.34,9.93,2.99,3.9000000000000004,10.9,5.995513031558672,6
1654,1.0,6.5,3.0,2.7,4.0,3.8,3.7,0.97,9.9026,3.2,6.0,12.6,6.781292317060114,8
1656,1.0,5.7,2.6,2.5,10.4,2.0,0.7,0.57,9.94,3.39,3.7,10.6,6.130181817531917,5
1657,1.0,6.7,3.5,3.2,9.0,3.2,2.9,1.13,9.9188,3.13,6.5,12.9,6.742171793340297,7
1665,1.0,7.2,2.9,4.0,7.6,2.4,5.6,1.77,9.928,3.04,3.2,11.5,6.5232835304738135,6
1669,1.0,7.3,2.2,4.9,9.4,3.4000000000000004,2.9,1.34,9.939,2.99,3.2,11.0,6.102355997998627,7
1670,1.0,5.9,2.1,2.8000000000000003,4.6,5.3,4.0,1.99,9.963999999999999,3.72,7.0,10.0,5.825193118049558,4
1675,1.0,6.5,4.3,1.7999999999999998,13.15,3.2,2.5,1.31,9.9565,3.23,5.1,10.7,5.908881622856114,5
1677,1.0,6.4,2.2,3.2,7.2,2.79999999999999,1.5,0.83,9.93,3.13,5.5,10.9,6.1233771999340565,8
1678,1.0,6.6,2.4,3.8,12.75,3.4000000000000004,0.8,0.74,9.9386,3.1,5.699999999999999,12.9,6.414056448556305,6
1679,1.0,6.2,2.0,3.3000000000000003,5.4,2.79999999999999,2.1,0.75,9.9012,3.36,4.1,13.5,7.02265649600064,7
1680,1.0,7.1,3.2,2.9,4.0,3.8,3.3,1.7,9.9463,3.27,6.4,10.2,5.787839981700871,6
1681,1.0,6.6,2.3000000000000003,2.9,14.45,5.7,2.9,1.44,9.9756,3.33,5.4,10.2,5.720081239587566,6
1682,1.0,7.1,3.5999999999999996,4.0,1.95,3.3000000000000003,2.6,1.18,9.8934,3.2,4.5,13.5,6.852209299693199,7
1687,1.0,6.1,3.8,4.2,5.0,1.6,3.1,1.13,9.9007,3.15,3.1,12.4,6.7715991412396095,7
1688,1.0,7.6,2.2,3.4000000000000004,9.7,3.5000000000000004,2.6,1.43,9.965,3.08,4.9,9.8,5.583059028452425,6
1692,1.0,6.1,1.7000000000000002,2.8000000000000003,2.5,2.79999999999999,2.2,0.98,9.9072,3.16,3.7,11.1,6.259133998512428,7
1697,1.0,5.4,2.6500000000000004,2.8000000000000003,7.8,5.2,2.7,0.91,9.9432,3.19,3.8,10.4,5.6575217957643416,6
1698,1.0,7.9,2.5,3.5,6.7,3.9,2.2,0.64,9.9362,2.93,4.9,10.7,5.880637612214492,5
1699,1.0,6.3,3.0,2.0,3.7,3.9,3.4,1.32,9.9158,3.0,3.8,10.7,5.912085289486123,5
1700,1.0,5.9,3.4000000000000004,3.1,2.0,3.0,3.8,1.42,9.8892,3.4,4.1,12.9,7.0230992433105435,7
1702,1.0,6.7,2.4,3.3000000000000003,12.3,4.6,3.1,1.45,9.983,3.36,4.0,9.5,5.478803548059739,5
1703,1.0,7.4,2.5,3.7,6.9,2.0,1.4,0.93,9.939,3.0,4.8,10.7,5.907743446509505,7
1706,1.0,8.9,2.6,3.3000000000000003,8.1,2.4,4.7,2.02,9.9558,3.13,4.6000000000000005,10.8,6.133088009729022,6
1710,1.0,6.5,1.9,2.7,4.9,3.6999999999999997,1.3,1.01,9.916,3.17,4.1,11.8,6.196381465810419,6
1711,1.0,5.4,3.3000000000000003,3.1,4.0,3.0,2.7,1.08,9.9031,3.3,4.3,12.2,6.605693388762993,7
1714,1.0,5.6,4.9,1.3,4.5,3.9,1.7,1.16,9.907,3.42,9.0,13.7,6.7097575992182,7
1715,1.0,9.8,4.2,4.8,9.85,3.4000000000000004,0.5,1.1,9.958,2.87,2.9,10.0,5.423934158162792,5
1722,1.0,6.6,2.2,3.5999999999999996,5.5,2.89999999999999,3.0,1.05,9.9206,3.2,4.699999999999999,11.8,6.489154904281762,6
1723,1.0,6.9,2.0,3.7,6.2,2.7,2.4,0.97,9.92,3.38,4.9,12.2,6.759119168473265,7
1724,1.0,7.0,3.1,3.9000000000000004,7.5,5.5,4.2,2.18,9.9652,3.37,5.4,10.3,5.699966720306072,5
1725,1.0,6.9,2.4,2.3000000000000003,7.1,4.09999999999999,2.0,0.97,9.9246,3.1,8.5,11.4,6.306353780624407,6
1736,1.0,7.2,2.0,3.5999999999999996,2.5,2.79999999999999,2.2,1.57,9.938,3.48,4.9,10.6,6.093233814231806,6
1737,1.0,7.7,2.6,3.4000000000000004,6.4,5.0,3.6,1.63,9.937000000000001,3.19,7.0,11.5,6.2422918739956765,6
1746,1.0,6.8,2.2,4.1,6.7,3.4000000000000004,3.9,1.16,9.9245,3.18,4.6000000000000005,11.5,6.5312706211343,6
1748,1.0,6.4,1.7999999999999998,2.8000000000000003,17.05,4.7,5.3,1.39,9.9724,3.25,3.5,10.5,6.127425876996623,6
1754,1.0,7.4,1.6,3.1,6.85,5.8999999999999995,3.1,1.31,9.952,3.29,3.4000000000000004,9.7,5.64374277292091,5
1755,1.0,7.8,2.7,3.3000000000000003,2.4,5.3,3.6,1.75,9.92,3.2,5.5,11.0,6.165450374996574,6
1757,1.0,6.5,2.7,2.6,11.0,3.0,0.2,0.82,9.9402,3.07,3.5999999999999996,11.2,5.841875678576461,5
1761,1.0,6.6,2.4,3.0,11.3,2.6,1.1,0.77,9.9381,3.13,5.5,12.8,6.386715067558373,7
1762,1.0,7.0,4.6000000000000005,3.9000000000000004,6.2,3.9,4.6,1.63,9.928,3.21,3.5,12.2,6.37481395332837,7
1765,1.0,8.0,2.8000000000000003,4.2,7.1,4.5,4.1,1.69,9.959,3.17,4.3,10.6,5.794706039240543,5
1767,1.0,7.4,4.5,3.2,7.1,4.3999999999999995,1.7,1.17,9.962,3.32,4.1,10.4,5.448610130252976,4
1768,1.0,6.5,3.0,2.8000000000000003,11.45,4.09999999999999,2.9,1.09,9.941799999999999,2.98,3.0,10.9,5.875998641764945,6
1770,1.0,7.2,2.7,2.8000000000000003,15.2,4.6,0.6,0.41,9.9665,3.17,3.9000000000000004,10.9,5.716707285740906,6
1772,1.0,7.3,3.3000000000000003,4.0,6.85,3.8,3.2,1.38,9.92,3.03,3.0,11.9,6.306199999413461,7
