,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
1288,1.0,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19,10.120524136338254,11
1290,1.0,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,10.723127060458534,13
1294,1.0,0.605,0.48,0.17,1.1835,0.5820000000000001,0.2365,0.317,10.093537329193214,10
1295,1.0,0.56,0.45,0.14,0.9,0.472,0.182,0.218,8.744523364130083,7
1298,1.0,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,9.60405471855549,11
1302,1.0,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.286,10.570822109887615,9
1303,1.0,0.62,0.485,0.175,1.271,0.531,0.3075,0.37,11.671550499737785,11
1306,1.0,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,11.60057180652349,9
1310,1.0,0.61,0.485,0.17,1.1005,0.5125,0.2289999999999999,0.305,10.482295401097407,11
1311,1.0,0.59,0.47,0.18,1.187,0.5985,0.2269999999999999,0.31,10.167406972766882,9
1315,1.0,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,11.020349098916476,12
1316,1.0,0.61,0.475,0.17,1.0385,0.4435,0.241,0.32,11.075623656474027,14
1317,1.0,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,11.689565253607713,15
1322,1.0,0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035,10.334649982075776,12
1323,1.0,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,13.635631361426832,12
1325,1.0,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,9.260342074524777,10
1327,1.0,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,13.065838678282333,16
1331,1.0,0.525,0.415,0.135,0.7945,0.3939999999999999,0.1889999999999999,0.2019999999999999,9.075287021889297,7
1332,1.0,0.66,0.53,0.17,1.3905,0.5905,0.212,0.4529999999999999,13.85939725211555,15
1334,1.0,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,10.061705495662826,9
1336,1.0,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185,10.071677882911027,9
1339,1.0,0.675,0.54,0.21,1.5930000000000002,0.6859999999999999,0.318,0.45,13.159720792789887,11
1340,1.0,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10.834243376143206,10
1343,1.0,0.635,0.52,0.165,1.3405,0.5065,0.296,0.412,13.463296045694486,11
1344,1.0,0.59,0.45,0.185,1.283,0.473,0.276,0.425,14.721825043408037,16
1345,1.0,0.65,0.515,0.175,1.466,0.677,0.3045,0.4,11.110792197831731,10
1348,1.0,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,13.449937030122564,19
1349,1.0,0.615,0.495,0.16,1.255,0.5815,0.3195,0.3225,9.44896784779319,12
1351,1.0,0.6,0.46,0.17,1.1805,0.456,0.337,0.3289999999999999,11.474271580004793,11
1352,1.0,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,11.254261422967888,8
1353,1.0,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,11.234385163727742,8
1354,1.0,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,9.760302581227515,8
1356,1.0,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25,12.098396360816913,16
1358,1.0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,14.92626917992225,18
1359,1.0,0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,9.075638672108669,12
1360,1.0,0.6,0.475,0.15,1.13,0.575,0.196,0.305,9.894959563859192,9
1362,1.0,0.595,0.46,0.14,0.852,0.4215,0.2255,0.2269999999999999,8.136803062768404,9
1364,1.0,0.615,0.475,0.205,1.337,0.5995,0.2815,0.37,12.03593181266562,11
1367,1.0,0.575,0.44,0.145,0.87,0.3945,0.2195,0.225,9.529013490330486,8
1371,1.0,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,11.044763652797961,19
1372,1.0,0.555,0.44,0.14,0.846,0.346,0.1715,0.2735,11.57154259714249,10
1377,1.0,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,11.308076143893619,10
1380,1.0,0.575,0.455,0.135,0.907,0.4245,0.1969999999999999,0.26,9.782727596282724,9
1382,1.0,0.69,0.55,0.18,1.6915,0.6655,0.402,0.5,13.399259490344798,11
1383,1.0,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,11.592081937613518,13
1384,1.0,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,11.311441436437072,13
1385,1.0,0.56,0.44,0.16,0.8645,0.3305,0.2075,0.26,11.7430493085429,10
1386,1.0,0.625,0.48,0.175,1.065,0.4865,0.259,0.285,9.863785764869164,10
1388,1.0,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2,9.583986439158403,10
1389,1.0,0.56,0.425,0.135,0.9415,0.509,0.2015,0.1975,8.103631093533089,9
1391,1.0,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,9.823286909559279,12
1393,1.0,0.625,0.485,0.15,1.0945,0.531,0.261,0.296,8.894027206942095,10
1396,1.0,0.645,0.51,0.19,1.3630000000000002,0.573,0.362,0.36,10.95629389156258,10
1397,1.0,0.615,0.5,0.165,1.1765,0.488,0.244,0.345,12.098455715028622,17
1398,1.0,0.61,0.48,0.16,1.234,0.598,0.238,0.315,10.336858505740825,12
1400,1.0,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,11.278130414473997,11
1401,1.0,0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925,14.165558129031451,14
1402,1.0,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10.647131750641808,10
1413,1.0,0.585,0.51,0.16,1.218,0.639,0.241,0.3,8.897068260153478,11
1414,1.0,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,9.656589874153871,11
1415,1.0,0.625,0.48,0.17,1.3555,0.6709999999999999,0.268,0.3385,10.103316055532503,10
1416,1.0,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,11.507427565936402,10
1417,1.0,0.61,0.48,0.15,1.1495,0.564,0.2739999999999999,0.264,8.703162665296853,8
1418,1.0,0.575,0.45,0.155,0.948,0.429,0.206,0.259,10.469175508679882,7
1420,1.0,0.54,0.425,0.16,0.9455,0.3675,0.2005,0.295,12.680950871513677,9
1423,1.0,0.63,0.48,0.15,1.0525,0.392,0.336,0.285,10.186967461744414,12
1427,1.0,0.545,0.425,0.125,0.768,0.294,0.1495,0.26,11.883460339566602,16
1428,1.0,0.63,0.49,0.18,1.13,0.4579999999999999,0.2765,0.315,11.458744628609342,12
1430,1.0,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,8.994440690335502,12
1436,1.0,0.62,0.475,0.195,1.3585,0.5935,0.3365,0.3745,11.341350379962122,10
1443,1.0,0.55,0.43,0.14,0.8105,0.368,0.161,0.275,10.71643840262258,9
1445,1.0,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,11.70936651190829,12
1448,1.0,0.585,0.46,0.165,1.058,0.486,0.25,0.294,10.206513966031947,9
1452,1.0,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10.368889087245012,10
1463,1.0,0.72,0.55,0.18,1.52,0.637,0.325,0.435,12.229799511045481,10
1464,1.0,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,11.786059896147615,11
1465,1.0,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,11.471128027653693,9
1468,1.0,0.52,0.415,0.175,0.753,0.258,0.171,0.255,12.969106366632593,8
1470,1.0,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23,9.492678163317915,9
1471,1.0,0.675,0.51,0.15,1.1965,0.475,0.304,0.386,11.164660281081195,11
1472,1.0,0.585,0.45,0.15,0.938,0.467,0.203,0.225,9.109356573636601,7
1473,1.0,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,10.836971865343047,12
1474,1.0,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,10.650246122787854,9
1475,1.0,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11.741355115960202,11
1477,1.0,0.635,0.515,0.165,1.229,0.5055,0.2975,0.3535,11.334416353178856,10
1481,1.0,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,13.341698007125002,22
1485,1.0,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,8.34855819798341,8
1486,1.0,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25,11.335028079832384,14
1487,1.0,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,10.658213547620356,11
1488,1.0,0.595,0.435,0.16,1.057,0.4255,0.2239999999999999,0.31,12.304937610365236,9
1491,1.0,0.58,0.455,0.17,0.93,0.408,0.259,0.22,9.622195398656395,9
1492,1.0,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,11.976985744697055,9
1495,1.0,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,10.881327484619323,9
1496,1.0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,13.107299634896766,18
1497,1.0,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,14.393453700724171,16
1498,1.0,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,11.397432152085935,9
1500,1.0,0.495,0.4,0.135,0.61,0.272,0.1435,0.144,9.93122761099828,7
1503,1.0,0.68,0.54,0.155,1.534,0.6709999999999999,0.379,0.384,10.296295601156856,10
1505,1.0,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,11.649977592815517,13
1507,1.0,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29,8.418266900016507,10
1509,1.0,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,10.875529492641789,10
1513,1.0,0.575,0.45,0.12,0.9585,0.447,0.1689999999999999,0.275,10.524600824884239,12
1514,1.0,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,11.908194901323688,15
1520,1.0,0.475,0.38,0.145,0.57,0.1669999999999999,0.118,0.187,12.97540185301398,11
1522,1.0,0.585,0.475,0.16,1.0505,0.48,0.2339999999999999,0.285,10.351385931739,10
1523,1.0,0.635,0.5,0.15,1.376,0.6495,0.361,0.31,8.617337119677233,10
1524,1.0,0.645,0.51,0.165,1.403,0.5755,0.2515,0.4545,13.828201860451038,11
1528,1.0,0.555,0.435,0.145,0.9685,0.4985,0.168,0.2385,9.77505703454187,9
1531,1.0,0.655,0.52,0.2,1.5475,0.713,0.314,0.466,11.971380680176862,9
1533,1.0,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,10.842024249979179,10
1534,1.0,0.61,0.46,0.145,1.1185,0.478,0.2945,0.2985,10.163756252993807,10
1535,1.0,0.61,0.425,0.155,1.0485,0.507,0.1955,0.2739999999999999,10.38005369798756,11
1536,1.0,0.6,0.475,0.15,0.99,0.386,0.2195,0.3105,11.88376404700359,10
1539,1.0,0.655,0.525,0.175,1.348,0.5855,0.2605,0.3939999999999999,12.175209875217869,10
1540,1.0,0.63,0.49,0.17,1.1745,0.5255,0.273,0.3389999999999999,10.553393020782979,11
1541,1.0,0.7,0.54,0.205,1.74,0.7885,0.373,0.4865,11.927269660397824,13
1543,1.0,0.49,0.39,0.135,0.59,0.215,0.125,0.1845,11.671524531730954,12
1547,1.0,0.67,0.51,0.175,1.5265,0.6509999999999999,0.4475,0.345,9.652039448522965,10
1549,1.0,0.505,0.405,0.14,0.875,0.2665,0.174,0.285,14.579165236351441,12
1550,1.0,0.585,0.47,0.17,0.985,0.3695,0.2395,0.315,12.23488270290562,10
1552,1.0,0.6,0.46,0.155,0.9595,0.4455,0.1889999999999999,0.295,10.534233280824779,11
1554,1.0,0.51,0.39,0.105,0.612,0.187,0.15,0.195,11.793194346969424,13
1555,1.0,0.675,0.52,0.145,1.3645,0.557,0.3405,0.385,11.085743474030703,11
1557,1.0,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,12.79333487791177,10
1559,1.0,0.625,0.48,0.17,1.3525,0.6235,0.278,0.365,11.184296539750767,10
1563,1.0,0.6,0.465,0.165,1.038,0.4975,0.2205,0.251,9.825070864468044,9
1565,1.0,0.725,0.53,0.19,1.7315,0.83,0.3979999999999999,0.405,9.56426020405662,11
1568,1.0,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,11.238844052205877,12
1574,1.0,0.645,0.49,0.175,1.32,0.6525,0.2375,0.3385,10.449492683060612,11
1576,1.0,0.58,0.49,0.13,1.1335,0.586,0.2565,0.237,7.961374324914384,9
1577,1.0,0.675,0.545,0.185,1.7375,0.8759999999999999,0.3135,0.469,10.613880964094042,13
1581,1.0,0.495,0.38,0.145,0.515,0.175,0.098,0.212,12.229424614670398,13
1582,1.0,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,11.6554675708059,11
1583,1.0,0.54,0.405,0.125,0.8909999999999999,0.4815,0.1915,0.2019999999999999,8.268563445790392,9
1584,1.0,0.585,0.45,0.125,0.8740000000000001,0.3545,0.2075,0.225,10.457924392332052,6
1586,1.0,0.53,0.425,0.13,0.7170000000000001,0.2115,0.166,0.255,12.925698479446314,13
1587,1.0,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,13.20343387091412,17
1599,1.0,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,9.58686761206235,9
1602,1.0,0.63,0.48,0.165,1.286,0.604,0.271,0.35,10.525892927044367,8
1604,1.0,0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,14.142551810460832,10
1605,1.0,0.565,0.445,0.125,0.8305,0.3135,0.1785,0.23,11.501191205291835,11
1606,1.0,0.59,0.48,0.16,1.262,0.5685,0.2725,0.335,11.10496792591423,9
1607,1.0,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,12.955122943615816,10
1608,1.0,0.52,0.425,0.165,0.9885,0.396,0.225,0.32,12.520330523420522,16
1611,1.0,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,12.895424262690494,10
1612,1.0,0.725,0.56,0.185,1.7919999999999998,0.873,0.367,0.435,10.009316547898566,11
1613,1.0,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,12.380190789581526,20
1617,1.0,0.62,0.49,0.16,1.056,0.493,0.244,0.2725,9.559394220467802,9
1618,1.0,0.65,0.495,0.175,1.227,0.528,0.258,0.37,11.722994785030293,11
1622,1.0,0.57,0.42,0.155,1.008,0.377,0.193,0.34,13.623423297929772,13
1626,1.0,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,9.547760624440526,8
1632,1.0,0.56,0.425,0.135,0.8490000000000001,0.3265,0.221,0.2645,11.09691967600456,10
1633,1.0,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3,9.278642443776464,9
1637,1.0,0.595,0.47,0.155,1.2015,0.492,0.3865,0.265,9.43431403024191,10
1641,1.0,0.58,0.46,0.15,1.0165,0.491,0.221,0.265,9.64125604546643,9
1644,1.0,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,10.46761574449662,10
1645,1.0,0.6,0.495,0.195,1.0575,0.384,0.19,0.375,14.429218413002872,26
1646,1.0,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,9.125798136993554,9
1648,1.0,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,11.918711223318935,14
1649,1.0,0.63,0.49,0.165,1.2005,0.575,0.273,0.294,9.460943254959943,10
1650,1.0,0.685,0.53,0.17,1.56,0.647,0.3829999999999999,0.465,11.867376030759779,11
1652,1.0,0.495,0.415,0.165,0.7485,0.264,0.134,0.285,13.628239376796266,13
1655,1.0,0.62,0.49,0.15,1.195,0.4605,0.302,0.355,11.853250823142544,9
1656,1.0,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26,13.184882738171057,14
1658,1.0,0.575,0.48,0.17,1.1,0.506,0.2485,0.31,10.532133703455468,10
1660,1.0,0.575,0.43,0.13,0.7425,0.2895,0.2005,0.22,10.238737426586841,8
1663,1.0,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,13.92757685219416,11
1666,1.0,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,11.871554235965231,9
1669,1.0,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,13.582304110984607,12
1670,1.0,0.63,0.5,0.18,1.1965,0.514,0.2325,0.3995,12.362939985393444,8
1673,1.0,0.65,0.51,0.185,1.375,0.531,0.384,0.3985,11.877852208880036,10
1674,1.0,0.605,0.49,0.14,0.9755,0.419,0.206,0.315,10.845049990526721,10
1677,1.0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,13.0124875723234,18
1678,1.0,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,9.546380997215136,9
1679,1.0,0.615,0.45,0.15,1.198,0.7070000000000001,0.2095,0.2505,7.226793479870226,7
1680,1.0,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,13.655106852112878,14
1681,1.0,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,11.938800219451771,15
1683,1.0,0.625,0.495,0.175,1.2075,0.531,0.281,0.3525,10.948295644963643,11
1684,1.0,0.48,0.39,0.125,0.6905,0.2189999999999999,0.155,0.2,12.683766955297848,12
1685,1.0,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,10.978463306117428,11
1687,1.0,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,9.924744703971694,8
1691,1.0,0.57,0.44,0.095,0.8270000000000001,0.3395,0.2215,0.235,9.578162364292684,8
1692,1.0,0.575,0.45,0.155,0.8859999999999999,0.3605,0.211,0.2575,11.05228575065202,9
1696,1.0,0.555,0.44,0.15,0.838,0.4155,0.146,0.23,10.101183450207541,8
1698,1.0,0.62,0.46,0.17,1.127,0.535,0.2635,0.296,9.721954735392009,7
1699,1.0,0.605,0.49,0.18,1.227,0.48,0.287,0.35,12.65455125290627,18
1706,1.0,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,12.60088853067302,16
1710,1.0,0.595,0.455,0.16,1.04,0.452,0.2655,0.288,10.331878622552642,9
1715,1.0,0.6,0.46,0.155,0.9735,0.427,0.2045,0.3,10.959952065171784,8
1717,1.0,0.675,0.525,0.185,1.587,0.6935,0.336,0.395,12.012549133835389,13
1721,1.0,0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495,13.285198991694903,10
1724,1.0,0.57,0.45,0.155,1.195,0.5625,0.2565,0.295,10.474733368523442,10
1734,1.0,0.57,0.45,0.155,0.91,0.326,0.1895,0.355,13.238832633775493,14
1735,1.0,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,9.735989664748887,9
1736,1.0,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,11.890391875560717,11
1739,1.0,0.6,0.475,0.155,1.0590000000000002,0.441,0.19,0.39,12.670831872527764,11
1740,1.0,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10.014902469999468,10
1742,1.0,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,10.513043295488089,8
1744,1.0,0.625,0.495,0.155,1.0485,0.487,0.212,0.3215,10.313557369356433,11
1745,1.0,0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10.731119492686444,10
1747,1.0,0.51,0.39,0.125,0.6565,0.262,0.1835,0.175,10.166217520406944,10
1748,1.0,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,13.92302499247569,16
1752,1.0,0.53,0.425,0.11,0.7390000000000001,0.237,0.161,0.295,12.676251929538513,13
1762,1.0,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,13.688082629055359,13
1763,1.0,0.515,0.4,0.17,0.7959999999999999,0.258,0.1755,0.28,13.77152761266041,16
1764,1.0,0.575,0.47,0.165,0.8690000000000001,0.435,0.1969999999999999,0.238,9.086382908715702,9
1765,1.0,0.515,0.39,0.14,0.6779999999999999,0.341,0.1325,0.119,9.42066397728664,8
1767,1.0,0.505,0.38,0.145,0.6509999999999999,0.2935,0.19,0.17,9.477896360498697,12
1771,1.0,0.575,0.435,0.13,0.805,0.3155,0.2155,0.245,10.433783572249723,10
1772,1.0,0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,10.315234465546618,11
1776,1.0,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,10.259767916187965,9
1777,1.0,0.66,0.525,0.2,1.489,0.6065,0.3795,0.421,12.134152796522999,10
1779,1.0,0.53,0.425,0.13,0.7585,0.325,0.1969999999999999,0.205,9.919311353279278,8
1780,1.0,0.645,0.51,0.195,1.226,0.5885,0.2215,0.3745,11.119981846000204,10
1781,1.0,0.58,0.455,0.15,1.012,0.4985,0.2115,0.2835,9.675815678676695,10
1782,1.0,0.71,0.565,0.2,1.601,0.706,0.321,0.45,12.242089231404204,11
1783,1.0,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34,12.929618910360405,16
1784,1.0,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205,15.072604666102528,10
1788,1.0,0.56,0.455,0.19,0.7140000000000001,0.283,0.129,0.275,12.31743354103645,9
1791,1.0,0.58,0.46,0.13,0.921,0.357,0.181,0.29,12.050207087030472,13
1792,1.0,0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,9.027632311696753,9
1797,1.0,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,9.119686205440374,11
1798,1.0,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,10.798907134566804,10
1802,1.0,0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,13.306621323072248,10
1803,1.0,0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,9.151083289533098,9
1805,1.0,0.655,0.515,0.2,1.3730000000000002,0.4429999999999999,0.3375,0.49,15.540477501568263,16
1806,1.0,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,10.293176575200015,15
1807,1.0,0.61,0.47,0.195,1.2735,0.469,0.3315,0.3979999999999999,13.354792370847816,12
1808,1.0,0.59,0.47,0.145,0.974,0.4529999999999999,0.236,0.289,9.526229611392235,8
1809,1.0,0.645,0.52,0.21,1.5535,0.616,0.3655,0.474,13.75537793654323,16
1811,1.0,0.605,0.5,0.175,1.098,0.4765,0.2319999999999999,0.375,11.63925690825881,12
1813,1.0,0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48,11.025070284299487,11
1814,1.0,0.645,0.505,0.185,1.463,0.5920000000000001,0.3905,0.416,11.833255534959779,10
1816,1.0,0.655,0.525,0.16,1.46,0.6859999999999999,0.311,0.405,10.397236826721988,11
1817,1.0,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,12.327367016428472,20
1818,1.0,0.65,0.51,0.175,1.446,0.6485,0.2705,0.45,12.418332552941404,12
1820,1.0,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,13.450093416115676,15
1821,1.0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,10.807047166783713,13
1824,1.0,0.57,0.46,0.155,1.0005,0.4539999999999999,0.205,0.265,10.745230280210436,11
1826,1.0,0.65,0.495,0.16,1.3105,0.5770000000000001,0.3315,0.355,10.196584628323144,9
1829,1.0,0.59,0.44,0.135,0.966,0.439,0.2145,0.2605,10.058951079899819,10
1831,1.0,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,12.188840692544824,7
1833,1.0,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465,14.75378311450153,10
1834,1.0,0.64,0.505,0.175,1.3185,0.6185,0.302,0.3315,9.948754466285658,9
1835,1.0,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,14.804787870432834,16
1839,1.0,0.49,0.37,0.115,0.541,0.171,0.1175,0.185,11.953080698722925,11
1841,1.0,0.665,0.57,0.185,1.5219999999999998,0.6965,0.3025,0.405,11.358062176178526,13
1842,1.0,0.67,0.525,0.195,1.37,0.6065,0.2955,0.407,11.566552056401166,12
1844,1.0,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,11.230586161891939,10
1845,1.0,0.56,0.455,0.145,0.974,0.547,0.1615,0.235,8.611504169616804,9
1850,1.0,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,12.233190886051966,13
1851,1.0,0.615,0.46,0.15,1.0265,0.4935,0.201,0.2745,9.958120781584093,10
1853,1.0,0.675,0.51,0.185,1.473,0.6295,0.3025,0.4245,12.583835181504707,11
1855,1.0,0.52,0.405,0.115,0.7759999999999999,0.32,0.1845,0.22,10.628753701974777,8
1857,1.0,0.535,0.42,0.145,0.7909999999999999,0.33,0.1889999999999999,0.25,10.901422285438816,10
1860,1.0,0.675,0.535,0.16,1.41,0.5920000000000001,0.3175,0.42,11.694257841598693,16
1861,1.0,0.64,0.475,0.175,1.1545,0.4865,0.341,0.288,9.725863717055963,9
1866,1.0,0.58,0.46,0.185,1.017,0.3515,0.2,0.32,14.299724407149592,10
1868,1.0,0.69,0.58,0.195,1.658,0.708,0.3615,0.4715,12.44552504543609,10
1870,1.0,0.465,0.36,0.105,0.431,0.172,0.107,0.175,10.31607799220972,9
1871,1.0,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,12.660832246927615,8
1872,1.0,0.635,0.5,0.18,1.154,0.4405,0.2315,0.387,13.432364769832352,9
1873,1.0,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,13.181211703996757,21
1876,1.0,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,13.665806395708323,12
1883,1.0,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,9.527476042571541,15
1884,1.0,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263,10.581105306499987,10
1885,1.0,0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,9.617183258659523,8
1887,1.0,0.69,0.54,0.185,1.71,0.7725,0.3855,0.4325,11.128031421634725,8
1889,1.0,0.69,0.54,0.155,1.454,0.624,0.3105,0.39,11.431113512797017,9
1899,1.0,0.725,0.57,0.205,1.6195,0.7440000000000001,0.315,0.488,11.834574570303548,11
1904,1.0,0.645,0.5,0.19,1.229,0.524,0.278,0.395,11.790267307299153,17
1907,1.0,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,10.859684077981921,13
1913,1.0,0.59,0.455,0.145,1.063,0.5155,0.2445,0.25,9.176053810994972,8
1915,1.0,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,10.04198135325673,11
1917,1.0,0.59,0.47,0.16,1.206,0.479,0.2425,0.309,12.935414094204102,8
1919,1.0,0.595,0.465,0.145,1.107,0.402,0.2415,0.31,13.038132973849798,12
1925,1.0,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,13.001990661847517,10
1927,1.0,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,10.646348726786867,9
1929,1.0,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,14.028200903169164,11
1935,1.0,0.59,0.415,0.15,0.8805,0.3645,0.2339999999999999,0.235,10.337200304720369,11
1936,1.0,0.615,0.47,0.155,1.084,0.5885,0.209,0.246,8.246683021561813,9
1938,1.0,0.53,0.415,0.13,0.6940000000000001,0.3905,0.111,0.1669999999999999,8.72229392322798,9
1941,1.0,0.645,0.5,0.2,1.4285,0.639,0.305,0.36,11.681808066868935,11
1943,1.0,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,11.897184113765231,11
1944,1.0,0.555,0.435,0.145,0.9205,0.4039999999999999,0.2275,0.255,10.279292808415729,8
1949,1.0,0.6,0.48,0.18,1.0645,0.4495,0.2455,0.325,11.464877523353193,10
1950,1.0,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,9.678356550738018,10
1951,1.0,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505,8.953405705251631,9
1954,1.0,0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,9.439280304195448,8
1959,1.0,0.54,0.435,0.145,0.97,0.4285,0.22,0.264,10.775624710191016,17
1962,1.0,0.505,0.38,0.13,0.6559999999999999,0.2269999999999999,0.1785,0.22,11.504384775953739,13
